"cause","effect"
"CDK4","CDC45"
"CDK4","CDC7"
"CDK4","CDC7"
"CDK4","CDK1"
"CDK4","CDK1"
"CDK4","CDK2"
"CDK4","CDK2"
"CDK4","CDK5"
"CDK4","CDK5"
"CDK4","CDKN3"
"CDK4","CDKN3"
"CDK4","CDT1"
"CDK4","CDT1"
"CDK4","CKS1B"
"CDK4","CKS1B"
"CDK4","CKS2"
"CDK4","CKS2"
"CDK4","H2AFX"
"CDK4","H2AFX"
"CDK4","H2AFZ"
"CDK4","H2AFZ"
"CDK4","HIST1H2AD"
"CDK4","HIST1H2AD"
"CDK4","HSP90AA1"
"CDK4","HSP90AA1"
"CDK4","HSPA4"
"CDK4","HSPA4"
"CDK4","HSPA8"
"CDK4","HSPA8"
"CDK4","MCM2"
"CDK4","MCM2"
"CDK4","MCM3"
"CDK4","MCM3"
"CDK4","MCM7"
"CDK4","MCM7"
"CDK4","PCNA"
"CDK4","PCNA"
"CDK4","PSMC3IP"
"CDK4","PSMC3IP"
"CDK4","RAD51"
"CDK4","RAD51"
"CDK4","RBL1"
"CDK4","RBL1"
"CDK4","SERTAD1"
"CDK4","SERTAD1"
"CDK4","SFN"
"CDK4","SFN"
"CDK4","SKP2"
"CDK4","SKP2"
"CDK4","SUV39H1"
"CDK4","SUV39H1"
"CDK4","TERT"
"CDK4","TERT"
"CDK5","CAPN1"
"CDK5","CAPN1"
"CDK5","EPHA5"
"CDK5","EPHA5"
"CDK5R1","CAPN1"
"CDK5R1","CAPN1"
"CDK5R1","CDC25C"
"CDK5R1","CDC25C"
"CDK5R1","CDK5"
"CDK5R1","CDK5"
"CDK5R1","RAC1"
"CDK5R1","RAC1"
"CDK7","CCNA2"
"CDK7","CCNA2"
"CDK7","CCNB2"
"CDK7","CCNB2"
"CDK7","CCNE1"
"CDK7","CCNE1"
"CDK7","CCNE2"
"CDK7","CCNE2"
"CDK7","CDK1"
"CDK7","CDK1"
"CDK7","CDK2"
"CDK7","CDK2"
"CDK7","CDK4"
"CDK7","CDK4"
"CDK7","CDK5"
"CDK7","CDK5"
"CDK7","CKS1B"
"CDK7","CKS1B"
"CDK7","CKS2"
"CDK7","CKS2"
"CDK7","POLR2D"
"CDK7","POLR2D"
"CDK7","POLR2F"
"CDK7","POLR2F"
"CDK7","POLR2G"
"CDK7","POLR2G"
"CDK7","POLR2J"
"CDK7","POLR2J"
"CDK7","POLR2K"
"CDK7","POLR2K"
"CDK7","SFN"
"CDK7","SFN"
"CDK7","UVSSA"
"CDK7","UVSSA"
"CDKL1","PCDH7"
"CDKL1","PCDH7"
"CDKN3","ARHGAP11A"
"CDKN3","ARHGAP11A"
"CDKN3","ASPM"
"CDKN3","ASPM"
"CDKN3","CDC20"
"CDKN3","CDC20"
"CDKN3","CDC45"
"CDKN3","CDC45"
"CDKN3","CDCA8"
"CDKN3","CDCA8"
"CDKN3","CDK1"
"CDKN3","CDK1"
"CDKN3","CENPA"
"CDKN3","CENPA"
"CDKN3","CENPF"
"CDKN3","CENPF"
"CDKN3","CENPN"
"CDKN3","CENPN"
"CDKN3","CEP55"
"CDKN3","CEP55"
"CDKN3","CHEK1"
"CDKN3","CHEK1"
"CDKN3","CKS2"
"CDKN3","CKS2"
"CDKN3","DEPDC1"
"CDKN3","DEPDC1"
"CDKN3","DTL"
"CDKN3","DTL"
"CDKN3","ECT2"
"CDKN3","ECT2"
"CDKN3","HJURP"
"CDKN3","HJURP"
"CDKN3","HMMR"
"CDKN3","HMMR"
"CDKN3","KIF14"
"CDKN3","KIF14"
"CDKN3","KIF20A"
"CDKN3","KIF20A"
"CDKN3","KIF2C"
"CDKN3","KIF2C"
"CDKN3","KIF4A"
"CDKN3","KIF4A"
"CDKN3","KPNA2"
"CDKN3","KPNA2"
"CDKN3","MCM10"
"CDKN3","MCM10"
"CDKN3","MKI67"
"CDKN3","MKI67"
"CDKN3","NEK2"
"CDKN3","NEK2"
"CDKN3","NUSAP1"
"CDKN3","NUSAP1"
"CDKN3","PBK"
"CDKN3","PBK"
"CDKN3","PRC1"
"CDKN3","PRC1"
"CDKN3","PTTG1"
"CDKN3","PTTG1"
"CDKN3","RACGAP1"
"CDKN3","RACGAP1"
"CDKN3","RFC4"
"CDKN3","RFC4"
"CDKN3","RRM2"
"CDKN3","RRM2"
"CDKN3","TOP2A"
"CDKN3","TOP2A"
"CDKN3","TTK"
"CDKN3","TTK"
"CDKN3","UBE2C"
"CDKN3","UBE2C"
"CDKN3","UBE2T"
"CDKN3","UBE2T"
"CDKN3","ZWINT"
"CDKN3","ZWINT"
"CDO1","CCBL1"
"CDO1","CCBL1"
"CDO1","CDON"
"CDO1","CDON"
"CDO1","CSAD"
"CDO1","CSAD"
"CDO1","GGCT"
"CDO1","GGCT"
"CDON","BOC"
"CDON","BOC"
"CDS1","DGKB"
"CDS1","DGKB"
"CDS1","LCLAT1"
"CDS1","LCLAT1"
"CDSN","CASP14"
"CDSN","CASP14"
"CDT1","AURKB"
"CDT1","AURKB"
"CDT1","BIRC5"
"CDT1","BIRC5"
"CDT1","BUB1"
"CDT1","BUB1"
"CDT1","CCNE2"
"CDT1","CCNE2"
"CDT1","CDC20"
"CDT1","CDC20"
"CDT1","CDC25A"
"CDT1","CDC25A"
"CDT1","CDC25C"
"CDT1","CDC25C"
"CDT1","CDC45"
"CDT1","CDC45"
"CDT1","CDC7"
"CDT1","CDC7"
"CDT1","CDCA8"
"CDT1","CDCA8"
"CDT1","CDK1"
"CDT1","CDK1"
"CDT1","CENPF"
"CDT1","CENPF"
"CDT1","CENPN"
"CDT1","CENPN"
"CDT1","CHAF1A"
"CDT1","CHAF1A"
"CDT1","CHAF1B"
"CDT1","CHAF1B"
"CDT1","CHEK1"
"CDT1","CHEK1"
"CDT1","CHEK2"
"CDT1","CHEK2"
"CDT1","CKS1B"
"CDT1","CKS1B"
"CDT1","CKS2"
"CDT1","CKS2"
"CDT1","CLSPN"
"CDT1","CLSPN"
"CDT1","CSTF2"
"CDT1","CSTF2"
"CDT1","DTL"
"CDT1","DTL"
"CDT1","EXO1"
"CDT1","EXO1"
"CDT1","FEN1"
"CDT1","FEN1"
"CDT1","GINS3"
"CDT1","GINS3"
"CDT1","HJURP"
"CDT1","HJURP"
"CDT1","KIAA1875"
"CDT1","KIAA1875"
"CDT1","KIF20A"
"CDT1","KIF20A"
"CDT1","KIF2C"
"CDT1","KIF2C"
"CDT1","KIFC1"
"CDT1","KIFC1"
"CDT1","MCM10"
"CDT1","MCM10"
"CDT1","MCM3"
"CDT1","MCM3"
"CDT1","MCM7"
"CDT1","MCM7"
"CDT1","NUSAP1"
"CDT1","NUSAP1"
"CDT1","ORC1"
"CDT1","ORC1"
"CDT1","PBK"
"CDT1","PBK"
"CDT1","PCNA"
"CDT1","PCNA"
"CDT1","POLD1"
"CDT1","POLD1"
"CDT1","PTTG1"
"CDT1","PTTG1"
"CDT1","RAD54L"
"CDT1","RAD54L"
"CDT1","RECQL4"
"CDT1","RECQL4"
"CDT1","RFC4"
"CDT1","RFC4"
"CDT1","RMI2"
"CDT1","RMI2"
"CDT1","RRM2"
"CDT1","RRM2"
"CDT1","TEN1-CDK3"
"CDT1","TEN1-CDK3"
"CDT1","TOP1"
"CDT1","TOP1"
"CDT1","TOP2A"
"CDT1","TOP2A"
"CDT1","TYMS"
"CDT1","TYMS"
"CDT1","UBE2C"
"CDT1","UBE2C"
"CEBPD","CELF2"
"CEBPD","CELF2"
"CEBPG","ATF5"
"CEBPG","ATF5"
"CELF6","RRM2"
"CELF6","RRM2"
"CEND1","FRMPD4"
"CEND1","FRMPD4"
"CENPA","ASPM"
"CENPA","ASPM"
"CENPA","CDC20"
"CENPA","CDC20"
"CENPA","CDC45"
"CENPA","CDC45"
"CENPA","CDCA8"
"CENPA","CDCA8"
"CENPA","CDK1"
"CENPA","CDK1"
"CENPA","CENPF"
"CENPA","CENPF"
"CENPA","CENPI"
"CENPA","CENPI"
"CENPA","CENPK"
"CENPA","CENPK"
"CENPA","CENPL"
"CENPA","CENPL"
"CENPA","CENPN"
"CENPA","CENPN"
"CENPA","CENPO"
"CENPA","CENPO"
"CENPA","CENPQ"
"CENPA","CENPQ"
"CENPA","CENPW"
"CENPA","CENPW"
"CENPA","CEP55"
"CENPA","CEP55"
"CENPA","CHEK1"
"CENPA","CHEK1"
"CENPA","CKS2"
"CENPA","CKS2"
"CENPA","DEPDC1"
"CENPA","DEPDC1"
"CENPA","DSN1"
"CENPA","DSN1"
"CENPA","DTL"
"CENPA","DTL"
"CENPA","EXO1"
"CENPA","EXO1"
"CENPA","GTSE1"
"CENPA","GTSE1"
"CENPA","H2AFX"
"CENPA","H2AFX"
"CENPA","H2BFS"
"CENPA","H2BFS"
"CENPA","H3F3A"
"CENPA","H3F3A"
"CENPA","HIST1H2AD"
"CENPA","HIST1H2AD"
"CENPA","HIST1H2BH"
"CENPA","HIST1H2BH"
"CENPA","HIST1H2BJ"
"CENPA","HIST1H2BJ"
"CENPA","HIST1H2BK"
"CENPA","HIST1H2BK"
"CENPA","HIST1H2BL"
"CENPA","HIST1H2BL"
"CENPA","HIST1H2BO"
"CENPA","HIST1H2BO"
"CENPA","HIST1H3B"
"CENPA","HIST1H3B"
"CENPA","HIST1H3C"
"CENPA","HIST1H3C"
"CENPA","HIST1H3D"
"CENPA","HIST1H3D"
"CENPA","HIST1H3F"
"CENPA","HIST1H3F"
"CENPA","HIST1H3G"
"CENPA","HIST1H3G"
"CENPA","HIST1H3H"
"CENPA","HIST1H3H"
"CENPA","HIST1H3J"
"CENPA","HIST1H3J"
"CENPA","HIST1H4D"
"CENPA","HIST1H4D"
"CENPA","HIST1H4I"
"CENPA","HIST1H4I"
"CENPA","HIST1H4J"
"CENPA","HIST1H4J"
"CENPA","HIST3H2A"
"CENPA","HIST3H2A"
"CENPA","HJURP"
"CENPA","HJURP"
"CENPA","HMMR"
"CENPA","HMMR"
"CENPA","INCENP"
"CENPA","INCENP"
"CENPA","ITGB3BP"
"CENPA","ITGB3BP"
"CENPA","KIF14"
"CENPA","KIF14"
"CENPA","KIF20A"
"CENPA","KIF20A"
"CENPA","KIF2C"
"CENPA","KIF2C"
"CENPA","KIF4A"
"CENPA","KIF4A"
"CENPA","MCM10"
"CENPA","MCM10"
"CENPA","MKI67"
"CENPA","MKI67"
"CENPA","NEK2"
"CENPA","NEK2"
"CENPA","NUSAP1"
"CENPA","NUSAP1"
"CENPA","PBK"
"CENPA","PBK"
"CENPA","PRC1"
"CENPA","PRC1"
"CENPA","PTTG1"
"CENPA","PTTG1"
"CENPA","RACGAP1"
"CENPA","RACGAP1"
"CENPA","RFC4"
"CENPA","RFC4"
"CENPA","RRM2"
"CENPA","RRM2"
"CENPA","SMC4"
"CENPA","SMC4"
"CENPA","SPC24"
"CENPA","SPC24"
"CENPA","STRA13"
"CENPA","STRA13"
"CENPA","TOP2A"
"CENPA","TOP2A"
"CENPA","TTK"
"CENPA","TTK"
"CENPA","UBE2C"
"CENPA","UBE2C"
"CENPA","ZWINT"
"CENPA","ZWINT"
"CENPE","ANLN"
"CENPE","ANLN"
"CENPE","ARHGAP11A"
"CENPE","ARHGAP11A"
"CENPE","ARHGAP11B"
"CENPE","ARHGAP11B"
"CENPE","ASPM"
"CENPE","ASPM"
"CENPE","AURKB"
"CENPE","AURKB"
"CENPE","BIRC5"
"CENPE","BIRC5"
"CENPE","BUB1"
"CENPE","BUB1"
"CENPE","BUB1B"
"CENPE","BUB1B"
"CENPE","CASC5"
"CENPE","CASC5"
"CENPE","CCNA2"
"CENPE","CCNA2"
"CENPE","CCNB2"
"CENPE","CCNB2"
"CENPE","CDC20"
"CENPE","CDC20"
"CENPE","CDC25C"
"CENPE","CDC25C"
"CENPE","CDC45"
"CENPE","CDC45"
"CENPE","CDCA2"
"CENPE","CDCA2"
"CENPE","CDCA3"
"CENPE","CDCA3"
"CENPE","CDCA5"
"CENPE","CDCA5"
"CENPE","CDCA8"
"CENPE","CDCA8"
"CENPE","CDK1"
"CENPE","CDK1"
"CENPE","CDKN3"
"CENPE","CDKN3"
"CENPE","CENPA"
"CENPE","CENPA"
"CENPE","CENPF"
"CENPE","CENPF"
"CENPE","CENPH"
"CENPE","CENPH"
"CENPE","CENPI"
"CENPE","CENPI"
"CENPE","CENPK"
"CENPE","CENPK"
"CENPE","CENPN"
"CENPE","CENPN"
"CENPE","CENPU"
"CENPE","CENPU"
"CENPE","CEP55"
"CENPE","CEP55"
"CENPE","CHEK1"
"CENPE","CHEK1"
"CENPE","CKAP2"
"CENPE","CKAP2"
"CENPE","CKAP2L"
"CENPE","CKAP2L"
"CENPE","CKS1B"
"CENPE","CKS1B"
"CENPE","CKS2"
"CENPE","CKS2"
"CENPE","DEPDC1"
"CENPE","DEPDC1"
"CENPE","DSN1"
"CENPE","DSN1"
"CENPE","DTL"
"CENPE","DTL"
"CENPE","ECT2"
"CENPE","ECT2"
"CENPE","EPHB2"
"CENPE","EPHB2"
"CENPE","ERCC6L"
"CENPE","ERCC6L"
"CENPE","ESCO2"
"CENPE","ESCO2"
"CENPE","EXO1"
"CENPE","EXO1"
"CENPE","FANCI"
"CENPE","FANCI"
"CENPE","GTSE1"
"CENPE","GTSE1"
"CENPE","HJURP"
"CENPE","HJURP"
"CENPE","HMMR"
"CENPE","HMMR"
"CENPE","INCENP"
"CENPE","INCENP"
"CENPE","KIF14"
"CENPE","KIF14"
"CENPE","KIF15"
"CENPE","KIF15"
"CENPE","KIF18B"
"CENPE","KIF18B"
"CENPE","KIF20A"
"CENPE","KIF20A"
"CENPE","KIF20B"
"CENPE","KIF20B"
"CENPE","KIF2C"
"CENPE","KIF2C"
"CENPE","KIF4A"
"CENPE","KIF4A"
"CENPE","KIFC1"
"CENPE","KIFC1"
"CENPE","KNTC1"
"CENPE","KNTC1"
"CENPE","KPNA2"
"CENPE","KPNA2"
"CENPE","MAD2L1"
"CENPE","MAD2L1"
"CENPE","MCM10"
"CENPE","MCM10"
"CENPE","MELK"
"CENPE","MELK"
"CENPE","MKI67"
"CENPE","MKI67"
"CENPE","NCAPD2"
"CENPE","NCAPD2"
"CENPE","NCAPD3"
"CENPE","NCAPD3"
"CENPE","NEK2"
"CENPE","NEK2"
"CENPE","NUF2"
"CENPE","NUF2"
"CENPE","NUSAP1"
"CENPE","NUSAP1"
"CENPE","PARPBP"
"CENPE","PARPBP"
"CENPE","PBK"
"CENPE","PBK"
"CENPE","PLK1"
"CENPE","PLK1"
"CENPE","PLK4"
"CENPE","PLK4"
"CENPE","PRC1"
"CENPE","PRC1"
"CENPE","PTTG1"
"CENPE","PTTG1"
"CENPE","RACGAP1"
"CENPE","RACGAP1"
"CENPE","RRM2"
"CENPE","RRM2"
"CENPE","SGOL2"
"CENPE","SGOL2"
"CENPE","SHCBP1"
"CENPE","SHCBP1"
"CENPE","SKA1"
"CENPE","SKA1"
"CENPE","SKA3"
"CENPE","SKA3"
"CENPE","SMC2"
"CENPE","SMC2"
"CENPE","SMC4"
"CENPE","SMC4"
"CENPE","SPAG5"
"CENPE","SPAG5"
"CENPE","SPC24"
"CENPE","SPC24"
"CENPE","SPDL1"
"CENPE","SPDL1"
"CENPE","STIL"
"CENPE","STIL"
"CENPE","SUMO2"
"CENPE","SUMO2"
"CENPE","TACC3"
"CENPE","TACC3"
"CENPE","TOP2A"
"CENPE","TOP2A"
"CENPE","TPX2"
"CENPE","TPX2"
"CENPE","TTK"
"CENPE","TTK"
"CENPE","UBE2C"
"CENPE","UBE2C"
"CENPE","ZWILCH"
"CENPE","ZWILCH"
"CENPE","ZWINT"
"CENPE","ZWINT"
"CENPF","ARHGAP11B"
"CENPF","ARHGAP11B"
"CENPF","ASPM"
"CENPF","ASPM"
"CENPF","CDC20"
"CENPF","CDC20"
"CENPF","CDC45"
"CENPF","CDC45"
"CENPF","CDCA3"
"CENPF","CDCA3"
"CENPF","CDCA8"
"CENPF","CDCA8"
"CENPF","CDK1"
"CENPF","CDK1"
"CENPF","CENPI"
"CENPF","CENPI"
"CENPF","CENPK"
"CENPF","CENPK"
"CENPF","CENPN"
"CENPF","CENPN"
"CENPF","CEP55"
"CENPF","CEP55"
"CENPF","CHEK1"
"CENPF","CHEK1"
"CENPF","CKAP2"
"CENPF","CKAP2"
"CENPF","CKS2"
"CENPF","CKS2"
"CENPF","DEPDC1"
"CENPF","DEPDC1"
"CENPF","DTL"
"CENPF","DTL"
"CENPF","ECT2"
"CENPF","ECT2"
"CENPF","GTSE1"
"CENPF","GTSE1"
"CENPF","HJURP"
"CENPF","HJURP"
"CENPF","HMMR"
"CENPF","HMMR"
"CENPF","KIF14"
"CENPF","KIF14"
"CENPF","KIF18B"
"CENPF","KIF18B"
"CENPF","KIF20A"
"CENPF","KIF20A"
"CENPF","KIF20B"
"CENPF","KIF20B"
"CENPF","KIF2C"
"CENPF","KIF2C"
"CENPF","KIF4A"
"CENPF","KIF4A"
"CENPF","KIFC1"
"CENPF","KIFC1"
"CENPF","KPNA2"
"CENPF","KPNA2"
"CENPF","MCM10"
"CENPF","MCM10"
"CENPF","MKI67"
"CENPF","MKI67"
"CENPF","NEK2"
"CENPF","NEK2"
"CENPF","NUSAP1"
"CENPF","NUSAP1"
"CENPF","PBK"
"CENPF","PBK"
"CENPF","PRC1"
"CENPF","PRC1"
"CENPF","PTTG1"
"CENPF","PTTG1"
"CENPF","RACGAP1"
"CENPF","RACGAP1"
"CENPF","RAD54L"
"CENPF","RAD54L"
"CENPF","RFC4"
"CENPF","RFC4"
"CENPF","STIL"
"CENPF","STIL"
"CENPF","TOP2A"
"CENPF","TOP2A"
"CENPF","TTK"
"CENPF","TTK"
"CENPF","UBE2T"
"CENPF","UBE2T"
"CENPF","ZWINT"
"CENPF","ZWINT"
"CENPH","BUB1"
"CENPH","BUB1"
"CENPH","BUB1B"
"CENPH","BUB1B"
"CENPH","CASC5"
"CENPH","CASC5"
"CENPH","CDCA8"
"CENPH","CDCA8"
"CENPH","CDK1"
"CENPH","CDK1"
"CENPH","CENPA"
"CENPH","CENPA"
"CENPH","CENPF"
"CENPH","CENPF"
"CENPH","CENPI"
"CENPH","CENPI"
"CENPH","CENPK"
"CENPH","CENPK"
"CENPH","CENPL"
"CENPH","CENPL"
"CENPH","CENPN"
"CENPH","CENPN"
"CENPH","CENPO"
"CENPH","CENPO"
"CENPH","CENPQ"
"CENPH","CENPQ"
"CENPH","CENPW"
"CENPH","CENPW"
"CENPH","DSN1"
"CENPH","DSN1"
"CENPH","HJURP"
"CENPH","HJURP"
"CENPH","INCENP"
"CENPH","INCENP"
"CENPH","ITGB3BP"
"CENPH","ITGB3BP"
"CENPH","KIF2C"
"CENPH","KIF2C"
"CENPH","MIS18A"
"CENPH","MIS18A"
"CENPH","PBK"
"CENPH","PBK"
"CENPH","SKA3"
"CENPH","SKA3"
"CENPH","SPC24"
"CENPH","SPC24"
"CENPH","STRA13"
"CENPH","STRA13"
"CENPI","CENPK"
"CENPI","CENPK"
"CENPI","CENPN"
"CENPI","CENPN"
"CENPI","CENPO"
"CENPI","CENPO"
"CENPI","DSN1"
"CENPI","DSN1"
"CENPI","HJURP"
"CENPI","HJURP"
"CENPI","KIF20A"
"CENPI","KIF20A"
"CENPI","KIF4A"
"CENPI","KIF4A"
"CENPI","PBK"
"CENPI","PBK"
"CENPI","STRA13"
"CENPI","STRA13"
"CENPK","DSN1"
"CENPK","DSN1"
"CENPK","HJURP"
"CENPK","HJURP"
"CENPK","PBK"
"CENPK","PBK"
"CENPL","CENPI"
"CENPL","CENPI"
"CENPL","CENPK"
"CENPL","CENPK"
"CENPL","CENPN"
"CENPL","CENPN"
"CENPL","CENPO"
"CENPL","CENPO"
"CENPL","CENPW"
"CENPL","CENPW"
"CENPL","HJURP"
"CENPL","HJURP"
"CENPL","ITGB3BP"
"CENPL","ITGB3BP"
"CENPL","STRA13"
"CENPL","STRA13"
"CENPM","ASF1B"
"CENPM","ASF1B"
"CENPM","ASPM"
"CENPM","ASPM"
"CENPM","AURKA"
"CENPM","AURKA"
"CENPM","AURKB"
"CENPM","AURKB"
"CENPM","BIRC5"
"CENPM","BIRC5"
"CENPM","BUB1"
"CENPM","BUB1"
"CENPM","BUB1B"
"CENPM","BUB1B"
"CENPM","CASC5"
"CENPM","CASC5"
"CENPM","CCNA2"
"CENPM","CCNA2"
"CENPM","CCNB1"
"CENPM","CCNB1"
"CENPM","CCNB2"
"CENPM","CCNB2"
"CENPM","CDC20"
"CENPM","CDC20"
"CENPM","CDC45"
"CENPM","CDC45"
"CENPM","CDCA3"
"CENPM","CDCA3"
"CENPM","CDCA8"
"CENPM","CDCA8"
"CENPM","CDK1"
"CENPM","CDK1"
"CENPM","CDKN3"
"CENPM","CDKN3"
"CENPM","CDT1"
"CENPM","CDT1"
"CENPM","CENPA"
"CENPM","CENPA"
"CENPM","CENPF"
"CENPM","CENPF"
"CENPM","CENPH"
"CENPM","CENPH"
"CENPM","CENPI"
"CENPM","CENPI"
"CENPM","CENPK"
"CENPM","CENPK"
"CENPM","CENPL"
"CENPM","CENPL"
"CENPM","CENPN"
"CENPM","CENPN"
"CENPM","CENPO"
"CENPM","CENPO"
"CENPM","CENPQ"
"CENPM","CENPQ"
"CENPM","CENPU"
"CENPM","CENPU"
"CENPM","CENPW"
"CENPM","CENPW"
"CENPM","CEP55"
"CENPM","CEP55"
"CENPM","DLGAP5"
"CENPM","DLGAP5"
"CENPM","DTL"
"CENPM","DTL"
"CENPM","FANCI"
"CENPM","FANCI"
"CENPM","GINS2"
"CENPM","GINS2"
"CENPM","GTSE1"
"CENPM","GTSE1"
"CENPM","HJURP"
"CENPM","HJURP"
"CENPM","HMMR"
"CENPM","HMMR"
"CENPM","ITGB3BP"
"CENPM","ITGB3BP"
"CENPM","KIAA0101"
"CENPM","KIAA0101"
"CENPM","KIF11"
"CENPM","KIF11"
"CENPM","KIF20A"
"CENPM","KIF20A"
"CENPM","KIF2C"
"CENPM","KIF2C"
"CENPM","KIF4A"
"CENPM","KIF4A"
"CENPM","MCM10"
"CENPM","MCM10"
"CENPM","MCM2"
"CENPM","MCM2"
"CENPM","MCM4"
"CENPM","MCM4"
"CENPM","MELK"
"CENPM","MELK"
"CENPM","MIS18A"
"CENPM","MIS18A"
"CENPM","MKI67"
"CENPM","MKI67"
"CENPM","NCAPG"
"CENPM","NCAPG"
"CENPM","NDC80"
"CENPM","NDC80"
"CENPM","NUSAP1"
"CENPM","NUSAP1"
"CENPM","OIP5"
"CENPM","OIP5"
"CENPM","PBK"
"CENPM","PBK"
"CENPM","PRC1"
"CENPM","PRC1"
"CENPM","PTTG1"
"CENPM","PTTG1"
"CENPM","RAD54L"
"CENPM","RAD54L"
"CENPM","RRM2"
"CENPM","RRM2"
"CENPM","STRA13"
"CENPM","STRA13"
"CENPM","TOP2A"
"CENPM","TOP2A"
"CENPM","TPX2"
"CENPM","TPX2"
"CENPM","TTK"
"CENPM","TTK"
"CENPM","TYMS"
"CENPM","TYMS"
"CENPM","UBE2C"
"CENPM","UBE2C"
"CENPM","ZWINT"
"CENPM","ZWINT"
"CENPN","CDC45"
"CENPN","CDC45"
"CENPN","CDCA3"
"CENPN","CDCA3"
"CENPN","CDK1"
"CENPN","CDK1"
"CENPN","CENPK"
"CENPN","CENPK"
"CENPN","CHEK1"
"CENPN","CHEK1"
"CENPN","H2AFX"
"CENPN","H2AFX"
"CENPN","HIST1H4D"
"CENPN","HIST1H4D"
"CENPN","HIST1H4I"
"CENPN","HIST1H4I"
"CENPN","HJURP"
"CENPN","HJURP"
"CENPN","HMMR"
"CENPN","HMMR"
"CENPN","KIF20A"
"CENPN","KIF20A"
"CENPN","MCM10"
"CENPN","MCM10"
"CENPN","NUSAP1"
"CENPN","NUSAP1"
"CENPN","PBK"
"CENPN","PBK"
"CENPN","PRC1"
"CENPN","PRC1"
"CENPN","PTTG1"
"CENPN","PTTG1"
"CENPN","RACGAP1"
"CENPN","RACGAP1"
"CENPN","TOP2A"
"CENPN","TOP2A"
"CENPN","UHRF1"
"CENPN","UHRF1"
"CENPO","CENPK"
"CENPO","CENPK"
"CENPO","CENPN"
"CENPO","CENPN"
"CENPO","DSN1"
"CENPO","DSN1"
"CENPO","HJURP"
"CENPO","HJURP"
"CENPO","STRA13"
"CENPO","STRA13"
"CENPQ","CENPI"
"CENPQ","CENPI"
"CENPQ","CENPK"
"CENPQ","CENPK"
"CENPQ","CENPL"
"CENPQ","CENPL"
"CENPQ","CENPN"
"CENPQ","CENPN"
"CENPQ","CENPO"
"CENPQ","CENPO"
"CENPQ","CENPW"
"CENPQ","CENPW"
"CENPQ","HJURP"
"CENPQ","HJURP"
"CENPQ","ITGB3BP"
"CENPQ","ITGB3BP"
"CENPQ","STRA13"
"CENPQ","STRA13"
"CENPT","SPC24"
"CENPT","SPC24"
"CENPU","ASPM"
"CENPU","ASPM"
"CENPU","AURKB"
"CENPU","AURKB"
"CENPU","BIRC5"
"CENPU","BIRC5"
"CENPU","BUB1"
"CENPU","BUB1"
"CENPU","BUB1B"
"CENPU","BUB1B"
"CENPU","CASC5"
"CENPU","CASC5"
"CENPU","CCNB2"
"CENPU","CCNB2"
"CENPU","CDC45"
"CENPU","CDC45"
"CENPU","CDCA8"
"CENPU","CDCA8"
"CENPU","CDK1"
"CENPU","CDK1"
"CENPU","CDKN3"
"CENPU","CDKN3"
"CENPU","CENPA"
"CENPU","CENPA"
"CENPU","CENPF"
"CENPU","CENPF"
"CENPU","CENPH"
"CENPU","CENPH"
"CENPU","CENPI"
"CENPU","CENPI"
"CENPU","CENPK"
"CENPU","CENPK"
"CENPU","CENPL"
"CENPU","CENPL"
"CENPU","CENPN"
"CENPU","CENPN"
"CENPU","CENPO"
"CENPU","CENPO"
"CENPU","CENPQ"
"CENPU","CENPQ"
"CENPU","CENPW"
"CENPU","CENPW"
"CENPU","CEP55"
"CENPU","CEP55"
"CENPU","CKS2"
"CENPU","CKS2"
"CENPU","DTL"
"CENPU","DTL"
"CENPU","EXO1"
"CENPU","EXO1"
"CENPU","FANCI"
"CENPU","FANCI"
"CENPU","HJURP"
"CENPU","HJURP"
"CENPU","HMMR"
"CENPU","HMMR"
"CENPU","ITGB3BP"
"CENPU","ITGB3BP"
"CENPU","KIAA0101"
"CENPU","KIAA0101"
"CENPU","KIF15"
"CENPU","KIF15"
"CENPU","KIF20A"
"CENPU","KIF20A"
"CENPU","KIF2C"
"CENPU","KIF2C"
"CENPU","MAD2L1"
"CENPU","MAD2L1"
"CENPU","MAD2L1BP"
"CENPU","MAD2L1BP"
"CENPU","MCM10"
"CENPU","MCM10"
"CENPU","MELK"
"CENPU","MELK"
"CENPU","MIS18A"
"CENPU","MIS18A"
"CENPU","MLF1"
"CENPU","MLF1"
"CENPU","NCAPG2"
"CENPU","NCAPG2"
"CENPU","NUSAP1"
"CENPU","NUSAP1"
"CENPU","PBK"
"CENPU","PBK"
"CENPU","PLK1"
"CENPU","PLK1"
"CENPU","PRC1"
"CENPU","PRC1"
"CENPU","PRIM1"
"CENPU","PRIM1"
"CENPU","PTTG1"
"CENPU","PTTG1"
"CENPU","RACGAP1"
"CENPU","RACGAP1"
"CENPU","RFC4"
"CENPU","RFC4"
"CENPU","RRM2"
"CENPU","RRM2"
"CENPU","STRA13"
"CENPU","STRA13"
"CENPU","TOP2A"
"CENPU","TOP2A"
"CENPU","TPX2"
"CENPU","TPX2"
"CENPU","TTK"
"CENPU","TTK"
"CENPU","TYMS"
"CENPU","TYMS"
"CENPU","UBE2C"
"CENPU","UBE2C"
"CENPU","ZWINT"
"CENPU","ZWINT"
"CENPW","CDC20"
"CENPW","CDC20"
"CENPW","CDCA3"
"CENPW","CDCA3"
"CENPW","CDCA8"
"CENPW","CDCA8"
"CENPW","CDK1"
