"Name","K","Kin","Kout","TypeI","TypeII"
"LCLAT1",4,3,1,0,1
"SASS6",7,3,4,0,1
"CERS4",3,2,1,0,1
"EFHC1",3,2,1,0,1
"CFAP69",5,2,3,0,1
"CYP19A1",8,6,2,0,1
"NTRK2",19,5,14,0,1
"FMOD",8,4,4,0,1
"SLC12A5",2,1,1,0,1
"CKLF",2,1,1,0,1
"DTYMK",14,7,7,0,1
"RD3",3,2,1,0,1
"HPSE2",8,3,5,0,1
"CNTFR",3,2,1,0,1
"COA3",4,2,2,0,1
"P4HA1",14,3,11,0,1
"COLGALT2",7,2,5,0,1
"SEC23B",9,4,5,0,1
"COX17",17,4,13,0,1
"PPFIA3",6,2,4,0,1
"PVRL2",7,2,5,0,1
"TGFA",10,4,6,0,1
"TXNDC5",6,3,3,0,1
"CXCL11",13,6,7,0,1
"MAP2K3",15,10,5,0,1
"MYD88",14,11,3,0,1
"CYP2D6",6,3,3,0,1
"KRTCAP2",13,3,10,0,1
"SEC61G",31,22,9,0,1
"SSR3",22,8,14,0,1
"HNRNPAB",7,4,3,0,1
"GDI2",7,3,4,0,1
"PLCB4",13,9,4,0,1
"NLGN1",11,10,1,0,1
"SGCE",11,10,1,0,1
"DNALI1",4,2,2,0,1
"HSPA13",17,6,11,0,1
"DOK6",3,2,1,0,1
"SMARCA4",24,14,10,0,1
"NCS1",5,3,2,0,1
"GNB3",22,2,20,0,1
"SLC6A3",5,2,3,0,1
"SPRY2",3,2,1,0,1
"E2F1",23,5,18,0,1
"EZH2",39,7,32,0,1
"MEF2C",14,5,9,0,1
"UGGT1",13,2,11,0,1
"PRKCB",25,9,16,0,1
"HK2",14,6,8,0,1
"ENPP1",14,5,9,0,1
"KITLG",21,5,16,0,1
"FIGF",11,6,5,0,1
"SMC1B",15,8,7,0,1
"F10",5,4,1,0,1
"TMC1",4,2,2,0,1
"KIT",21,7,14,0,1
"NTF3",10,7,3,0,1
"TRPC3",10,6,4,0,1
"FLNC",14,6,8,0,1
"NRP2",10,8,2,0,1
"SLC3A2",9,6,3,0,1
"TFAP2A",7,3,4,0,1
"GABARAPL1",6,1,5,0,1
"HPRT1",16,3,13,0,1
"HAND2",6,4,2,0,1
"GBA2",3,2,1,0,1
"HK3",3,2,1,0,1
"PDLIM7",6,3,3,0,1
"GIMAP8",3,1,2,0,1
"GPSM2",4,3,1,0,1
"MAGI2",6,2,4,0,1
"SLC18A2",8,3,5,0,1
"HFM1",3,2,1,0,1
"TEX11",3,2,1,0,1
"JAZF1",4,1,3,0,1
"HMGN1",3,2,1,0,1
"MEIS1",8,4,4,0,1
"HOXA5",5,1,4,0,1
"IL22RA1",4,1,3,0,1
"ING5",6,3,3,0,1
"PLAU",7,6,1,0,1
"TLN2",8,7,1,0,1
"PNPLA7",5,3,2,0,1
"LACTB2",2,1,1,0,1
"MZT2A",6,4,2,0,1
"SYNM",6,2,4,0,1
"PLXNA1",9,8,1,0,1
"TNS1",18,1,17,0,1
"PPARGC1A",13,4,9,0,1
"MARVELD2",4,2,2,0,1
"MASP1",7,1,6,0,1
"RAB10",11,2,9,0,1
"PIWIL4",7,2,5,0,1
"PLA2G4A",4,2,2,0,1
"NPHP1",6,2,4,0,1
"NPHP3",5,3,2,0,1
"PTBP2",3,1,2,0,1
"NPR2",8,3,5,0,1
"SEMA4A",2,1,1,0,1
"NTN1",14,1,13,0,1
"NUDT1",3,1,2,0,1
"PLA2G5",5,3,2,0,1
"PLXNB3",3,2,1,0,1
"POLR3K",14,3,11,0,1
"REV3L",9,3,6,0,1
"SLC8A3",3,2,1,0,1
"RXRG",6,2,4,0,1
"RHOD",3,1,2,0,1
"RND2",2,1,1,0,1
"WIF1",4,2,2,0,1
"TCF7",8,1,7,0,1
"TACR2",2,1,1,0,1
"TCEAL1",3,1,2,0,1
"TMOD1",14,2,12,0,1
"TUBG1",10,2,8,0,1
