"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RP11-511B23.1",-0.730780843933392,-6.02641142646352,-2.70569798051113,0.00703200013356275,0.0106354209676867,-3.51835917425727,"NOT"
"SPIN3",-0.316702498348089,1.18691129153415,-2.81107004451285,0.00511743956843066,0.00788480496005026,-3.51870631194412,"NOT"
"SS18",0.364885941235146,6.0189278343338,2.94229291535429,0.00339815321310058,0.00537655780078414,-3.51888321299774,"NOT"
"AC006486.9",-0.686355227005776,-6.4495410434162,-2.70526720985211,0.0070410016391546,0.0106464837004384,-3.51938381427303,"NOT"
"KCTD4",1.0668876502886,-2.02934421072547,2.71260623670958,0.00688905206041763,0.010431721565184,-3.52016036967824,"UP"
"RP11-707O23.1",-0.787149387297081,-3.52931887951368,-2.71254271278587,0.00689035450563618,0.010432442220373,-3.52043645174821,"NOT"
"PPP2R1B",0.401993895325735,4.9001732446688,2.92049116685353,0.00364116179268755,0.00573588070481152,-3.52075555137945,"NOT"
"CTD-2313J17.5",-0.578837734520921,-2.0321353489299,-2.72560884745986,0.00662707924718335,0.010053725271388,-3.52148459812938,"NOT"
"WDR59",-0.365908709366455,4.89619428599028,-2.93588302782444,0.00346801643289789,0.00547885392277829,-3.52293565073667,"NOT"
"RP4-569M23.2",-0.576171500140192,-2.09455018957957,-2.72373221189248,0.00666432596377954,0.010105979733865,-3.52314757700059,"NOT"
"SEC24B-AS1",-0.381992891636919,-0.923137765372761,-2.74707371906759,0.00621420979679745,0.00945920840028672,-3.52446359567582,"NOT"
"CH507-338C24.1",-1.24711863225213,-1.22472429139815,-2.75955485857896,0.00598495787656017,0.00913116624174332,-3.52602818846033,"DOWN"
"SENP7",0.425276902252625,4.24783456741992,2.89412793290422,0.00395613254674783,0.00620186362852277,-3.52696288754477,"NOT"
"MYO5B",0.604018640536093,5.33951851245387,2.92461483281033,0.00359401708542153,0.00567012340100861,-3.5276640300563,"NOT"
"RP11-1100L3.8",-1.55714076947219,-0.532601586137234,-2.78770181904235,0.00549576297488558,0.00843066605116745,-3.5285710092856,"DOWN"
"RP11-959F10.4",-0.593114407787324,-6.29735334827847,-2.70131126537534,0.00712415260025845,0.0107625438803665,-3.52989771589969,"NOT"
"PRTFDC1",0.531708729947104,2.00872971313475,2.80801030376934,0.00516559497297368,0.00795269131534718,-3.53091464840102,"NOT"
"PPP2R5B",-0.374899056349895,4.32849903188322,-2.92114556398595,0.00363364280502886,0.00572582265731264,-3.53175785746506,"NOT"
"RP11-142O6.1",-0.757312855822432,-5.54433156116242,-2.70124386808802,0.00712557686715064,0.0107634072782642,-3.53187847780516,"NOT"
"RP1-80N2.4",-0.766808789782369,-2.24616599661662,-2.72079024250476,0.00672309695205356,0.0101908165880653,-3.53220633558718,"NOT"
"PMF1",0.356269970277706,5.10436839243987,2.92179477857047,0.00362619735887881,0.00571587425086087,-3.53492687968193,"NOT"
"MRPS34",0.451091858251043,5.21992435351035,2.9221264626447,0.00362239884880681,0.00571059992126891,-3.53639866860365,"NOT"
"TENM1",1.08767247806945,3.66740112313706,2.84437625362763,0.00461896123633939,0.00716486773074546,-3.53757263495333,"UP"
"NMNAT3",0.5297304340186,2.71156550837062,2.82982710899244,0.00483102152690656,0.00747269040595767,-3.53770216307072,"NOT"
"DCAF8",0.359826070691064,6.87251863282126,2.93719786628296,0.00345357965400339,0.00545809583582681,-3.53773813311992,"NOT"
"RP11-255H23.4",-0.897763926494703,-5.38045548143579,-2.69878218264476,0.00717777419274455,0.0108390100928183,-3.54006346231534,"NOT"
"AC002480.3",-0.992073138218226,-2.13862936165594,-2.72405741391581,0.00665785799531005,0.010098231843708,-3.54025557749991,"NOT"
"CPNE9",-0.641453308771286,-2.97549960297174,-2.70744396823066,0.00699562150876277,0.0105829369789182,-3.54044320290833,"NOT"
