"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RAB13",0.656024182218416,6.59164975265843,13.7807625195255,4.38774006328695e-40,8.86471897312663e-40,78.8241465201992,"NOT"
"ARMC10P1",1.24582888051888,-3.69269720123016,13.7025998882137,1.10839090393275e-39,2.22721198308775e-39,78.8231993378305,"UP"
"MEX3D",-0.495420083020315,4.04011106564533,-13.7562538803602,5.86958648452449e-40,1.18391458440922e-39,78.8144112178322,"NOT"
"TTC37",-0.525938188058225,6.46208605590548,-13.7761978809431,4.63220959502031e-40,9.35444873090743e-40,78.8066797302418,"NOT"
"ST20",0.66905370333825,1.3271795949232,13.7247604511242,8.52618123138061e-40,1.71631167468684e-39,78.7816274841499,"NOT"
"APOA2",-1.53007300520752,-4.47868683930388,-13.7060034730597,1.06463786441565e-39,2.14024568162253e-39,78.7779301506964,"DOWN"
"C15orf52",-0.82407638262158,4.91819157581497,-13.760758125577,5.5641074277851e-40,1.12288308776681e-39,78.7721855116519,"NOT"
"PRKAR2A-AS1",0.733941984707869,-0.252192235486588,13.7056011705536,1.06971849201432e-39,2.15029988769819e-39,78.7233677134035,"NOT"
"AIM1L",-5.1100138504826,1.41312297650212,-13.7000363295034,1.14252330841418e-39,2.29494775208386e-39,78.7125169214392,"DOWN"
"HRAS",-0.684863638591105,5.42419901169594,-13.7593048370477,5.66089907527055e-40,1.14224644361802e-39,78.6946656314476,"NOT"
"RP11-76C10.6",-1.37833304790996,-5.0899631913105,-13.7009291668304,1.13051850779027e-39,2.27133882151165e-39,78.6754476994658,"DOWN"
"PHF2",-0.385208900216655,5.56942466177795,-13.7592943799186,5.66160157914543e-40,1.14230320083956e-39,78.6715827114268,"NOT"
"STAG3",0.906390503956063,2.1041465079461,13.7252958802197,8.47227499720785e-40,1.70571362768582e-39,78.6682461276942,"NOT"
"CTC-338M12.4",-0.661235006371176,2.20586811690211,-13.7166071215925,9.3905275409564e-40,1.88932202969951e-39,78.6408528467379,"NOT"
"TSPAN4",0.661170057202841,6.1859548495482,13.7612285131196,5.53313314181161e-40,1.11671532092572e-39,78.619677369622,"NOT"
"AC015849.2",-1.0919386825724,-5.3204630982917,-13.6945829742432,1.21865220537558e-39,2.44714025602225e-39,78.5911973377128,"DOWN"
"AP000998.2",-0.591743617269318,-6.19008570532669,-13.6973707609033,1.17912401240952e-39,2.36829092671707e-39,78.5705411345924,"NOT"
"TNRC18P1",-1.26325295517782,-3.46384160002613,-13.679113092426,1.4632142519422e-39,2.93649872703474e-39,78.5378803249263,"DOWN"
"CSF2RB",2.25788528855199,1.44576448986553,13.7116418567713,9.95908536473894e-40,2.002821179135e-39,78.5371150339223,"UP"
"CLIC1P1",-1.05324273023336,-4.77277437246068,-13.6860981697722,1.34726119680566e-39,2.70399470072326e-39,78.5357679382134,"DOWN"
"PLIN3",-0.629119630394088,6.82741608209275,-13.7547251623035,5.9770146790036e-40,1.20540388993752e-39,78.5302917785604,"NOT"
"AP001372.2",0.589731076203278,1.47277404481296,13.7029600980305,1.10367696357216e-39,2.21790408114956e-39,78.5124808577685,"NOT"
