"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"PES1",1.58308456777777,5.89159788255803,17.6079088698385,4.27420272334951e-56,2.14400882370303e-55,116.453682698985,"UP"
"RP11-334A14.8",-2.59347362207378,-2.69122324024545,-17.5977518948747,4.80779217380225e-56,2.41024081953151e-55,116.451316764783,"DOWN"
"FTSJ2",1.35885208447941,4.44836771627942,17.609374134893,4.20226995817448e-56,2.10958925000901e-55,116.444023308351,"UP"
"ZBTB42",1.36711775782245,3.1148536685373,17.6082610823943,4.25680045069546e-56,2.13612155108637e-55,116.443456655911,"UP"
"MAOB",-2.80442683900331,3.82271276872803,-17.6025548701949,4.54765359958658e-56,2.28027737227497e-55,116.375179948372,"DOWN"
"CAV1",-2.48486347308169,6.42676382464078,-17.5961706366858,4.89664656175285e-56,2.45430185682815e-55,116.327919897575,"DOWN"
"LDHAP2",-2.09689225194553,-3.51080117263799,-17.5808683850229,5.84590059410939e-56,2.92893428978882e-55,116.254105989898,"DOWN"
"BTN1A1",2.2866444883236,-3.16445761653957,17.5775007795773,6.07832394052628e-56,3.0447845096295e-55,116.211157625575,"UP"
"RP11-736K20.5",-1.85219776186755,-1.69418660832296,-17.5763669445528,6.15863651477715e-56,3.0825883298743e-55,116.207490029212,"DOWN"
"PROX2",-1.52645975892934,-1.43400574391854,-17.5765018472912,6.14902573072852e-56,3.07838321987613e-55,116.205550231212,"DOWN"
"ZNF192P1",-1.9305142278758,-0.978671981022221,-17.5771352280267,6.10410204814963e-56,3.0570957365113e-55,116.202342875245,"DOWN"
"SVIL",-2.63368020571173,7.62362063946504,-17.5813906623287,5.81065796311319e-56,2.91185009799482e-55,116.199070380557,"DOWN"
"DUSP8P3",-1.80251116829871,-3.77710248349575,-17.5747842384244,6.27251867165183e-56,3.1389725763052e-55,116.179604899459,"DOWN"
"RP11-77P6.2",-1.50147150343704,-0.108231499136852,-17.576807137129,6.12733143025042e-56,3.06812590129321e-55,116.174862402952,"DOWN"
"RP3-337H4.8",1.62885781521607,-3.04912003827205,17.573424494851,6.37203548816598e-56,3.18814718389621e-55,116.171017504016,"UP"
"DPP10",-3.43440661088927,-0.136019584228188,-17.5717309171524,6.49819232077433e-56,3.25062875291565e-55,116.120493016866,"DOWN"
"MRGPRE",-2.19881417112845,-4.23058088394987,-17.5674136566944,6.83118780877764e-56,3.41586232041274e-55,116.083667516242,"DOWN"
"EIF4EP2",1.45955197742695,0.720041927531935,17.5686660937419,6.73286896050785e-56,3.36736059702978e-55,116.053925988755,"UP"
"ASB16",-1.42521931176081,0.122727402353254,-17.5648708079386,7.03523856058405e-56,3.51582351941852e-55,116.030478080608,"DOWN"
