"Name","K","Kin","Kout","TypeI","TypeII"
"KAT2B",16,3,13,0,1
"HIST1H2AI",28,7,21,0,1
"MEIS1",12,3,9,0,1
"HOXB4",10,8,2,0,1
"HSD11B2",3,1,2,0,1
"HS6ST3",3,1,2,0,1
"SEC61G",12,9,3,0,1
"SMPX",8,5,3,0,1
"SAMD9",10,6,4,0,1
"IL27RA",7,4,3,0,1
"IGF2BP1",4,1,3,0,1
"PGR",12,1,11,0,1
"KBTBD12",4,2,2,0,1
"KCNAB1",12,10,2,0,1
"KCNH2",18,2,16,0,1
"KHDRBS3",2,1,1,0,1
"KIF21A",4,3,1,0,1
"KIF3B",6,3,3,0,1
"WNK3",7,2,5,0,1
"KMO",4,2,2,0,1
"SF3B3",17,7,10,0,1
"LACTB2",3,1,2,0,1
"PNISR",7,3,4,0,1
"LGR5",6,2,4,0,1
"SSR3",11,5,6,0,1
"SYNE1",7,4,3,0,1
"PPP1R14C",3,1,2,0,1
"SOST",10,4,6,0,1
"MAP1S",3,1,2,0,1
"NLGN2",14,2,12,0,1
"LSM5",12,9,3,0,1
"LUC7L",13,2,11,0,1
"SNRPD1",25,7,18,0,1
"RASSF1",9,2,7,0,1
"STK4",7,4,3,0,1
"NEFH",8,4,4,0,1
"MCU",4,2,2,0,1
"MEOX2",2,1,1,0,1
"MFSD9",4,1,3,0,1
"PMEL",3,1,2,0,1
"MRPL3",9,3,6,0,1
"MRPL30",6,2,4,0,1
"MUSK",6,3,3,0,1
"NMU",3,1,2,0,1
"RSPO1",4,3,1,0,1
"PLAGL1",4,1,3,0,1
"PHF14",3,2,1,0,1
"POU3F3",2,1,1,0,1
"POU5F1",20,2,18,0,1
"TMPRSS2",4,2,2,0,1
"PTPN3",5,2,3,0,1
"ROM1",3,2,1,0,1
"RANBP1",9,4,5,0,1
"REST",13,1,12,0,1
"RHBDF1",2,1,1,0,1
"RSPO3",5,4,1,0,1
"RSPO2",4,1,3,0,1
"SALL1",3,2,1,0,1
"SCN4B",14,5,9,0,1
"U2AF1L4",8,4,4,0,1
"SNAP25",43,3,40,0,1
"TPD52",3,2,1,0,1
"TCTE3",3,1,2,0,1
"TGS1",12,1,11,0,1
"TREML1",5,3,2,0,1
"UBXN6",3,1,2,0,1
