"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"PDCD1",1.12069134282098,-0.775949429091483,9.91360478497581,5.6294137604023e-22,1.43730969490035e-21,38.3150536972023,"UP"
"DDAH2",-0.904845198673751,5.33561692082512,-9.92909330294774,4.89976657551308e-22,1.25292693912332e-21,38.3115699398645,"NOT"
"MIER1",0.750173345510121,5.17423734606475,9.92459334561199,5.1015079604534e-22,1.30389186277059e-21,38.2987273172205,"NOT"
"RP3-330M21.5",1.44740345514061,-4.57829771146269,9.89548707131596,6.62053216512886e-22,1.68730611762965e-21,38.2810428740605,"UP"
"KIAA0753",-0.899502797586012,4.84080148285975,-9.92211595853146,5.21606619679975e-22,1.33291725004219e-21,38.2395708570763,"NOT"
"SENP7",-0.781859532688463,4.34242244230718,-9.92175422643916,5.23300525432277e-22,1.33699064485145e-21,38.2323525115436,"NOT"
"RAP2B",1.27876449865598,4.81096631173865,9.91646152065418,5.48717752255743e-22,1.40166209151255e-21,38.2277916626844,"UP"
"SRCAP",0.986116092135237,6.46155597651064,9.90891744021974,5.87075547205926e-22,1.498215005752e-21,38.2105858176561,"NOT"
"AC006946.17",-1.28885296192097,-3.4388212164215,-9.88656672327519,7.17022632135597e-22,1.82548943801506e-21,38.205415176944,"DOWN"
"CTC-523E23.5",-0.974402893757015,-1.21283959350778,-9.89187441952459,6.83792983155243e-22,1.74188292464465e-21,38.2035143690204,"NOT"
"OR11J2P",-0.59909029465839,-6.11226100568799,-9.893997071479,6.70935266396859e-22,1.70978011490987e-21,38.1952174346362,"NOT"
"MORC4",0.772329850902946,4.39752498527493,9.91436594607708,5.5911623910254e-22,1.42781563043612e-21,38.1882160071246,"NOT"
"CTC-351M12.1",0.753126179883076,-0.290545911625578,9.90053830013878,6.3280081277673e-22,1.61336788500823e-21,38.1843286701636,"NOT"
"HAPLN4",1.26316969449984,-2.51315721553803,9.88531900189722,7.25063697788241e-22,1.84525954190918e-21,38.1391288701152,"UP"
"MTIF2",0.73856083900324,4.5331169124019,9.90831067301996,5.90273720914075e-22,1.50623316145945e-21,38.1367728695708,"NOT"
"RP11-300M24.1",-0.643282566593605,-6.07273356089632,-9.88523322162797,7.25619789861685e-22,1.84632376296967e-21,38.1179577338947,"NOT"
"EFNA1",0.995007519357322,5.21610432096585,9.90204687945794,6.24315546289098e-22,1.5920373483949e-21,38.1054609381243,"NOT"
"SH3BP5L",-0.77190777533577,5.32676804028752,-9.90552678939651,6.05169944614156e-22,1.54380323269698e-21,38.104250642136,"NOT"
"SEMA3B-AS1",-1.31323342073226,-3.37825757331399,-9.87477066141585,7.96714951835314e-22,2.02472229762571e-21,38.102125801977,"DOWN"
"U91328.21",1.58878414806142,-4.06138005001271,9.87662099425976,7.83657411663515e-22,1.99248431932263e-21,38.1009315194248,"UP"
"SDHAP1",-0.738869701528037,4.1886956894456,-9.9068458917215,5.98065700513694e-22,1.52582551933039e-21,38.0999114560659,"NOT"
"GRIA3",-1.19163261281246,-0.859179952509752,-9.88068269109614,7.55733833073213e-22,1.92240018174528e-21,38.0917528061359,"DOWN"
"ZNF606",-0.88421402248668,3.00040903764605,-9.9021058852397,6.23985960112039e-22,1.59134845780907e-21,38.0837066299712,"NOT"
"AC020951.1",-1.11317590482851,-1.52650692981672,-9.87519398556205,7.93708715469985e-22,2.01746543617943e-21,38.0755330448538,"DOWN"
"RP11-211N8.3",-1.40063350046586,-5.05711791598061,-9.87783679157975,7.7519341607227e-22,1.97133865202345e-21,38.0755057635232,"DOWN"
"ARID2",0.744969154893109,5.04894861035377,9.89947513666165,6.38849336984894e-22,1.62847884405375e-21,38.0720924744851,"NOT"
"KRT80",3.09305424158956,2.61682734103654,9.89873045568505,6.43120053670225e-22,1.63920917716231e-21,38.0705235971214,"UP"
"BAK1",0.937720301636226,4.67549327025999,9.89960541055669,6.38105115857444e-22,1.62673664700546e-21,38.067111636055,"NOT"
"RP5-943J3.2",1.06282216588718,-3.08606528320112,9.87416717340554,8.01020145837086e-22,2.03547004218834e-21,38.0656555229597,"UP"
"ADAM18",-0.634146959974933,-6.03410399387489,-9.87909227614928,7.66548231269237e-22,1.94953888057103e-21,38.0655236904599,"NOT"
"CLDN22",-2.15245767262743,-4.70265802395169,-9.87670888345844,7.83042495180914e-22,1.99110995569177e-21,38.0621783784619,"DOWN"
"TBRG1",-0.761461469162476,5.21032247151961,-9.90066585722889,6.32078942898937e-22,1.61168090840317e-21,38.0583741135057,"NOT"
"XCR1",1.53977964287069,-1.80262943229545,9.87926555371701,7.6536258318164e-22,1.94670838300609e-21,38.0488496089245,"UP"
"AC009014.3",1.75059941284805,-3.90143471095615,9.87040267839847,8.28400901205714e-22,2.10345005007403e-21,38.036645950137,"UP"
"LRRC69",0.757482452719028,-1.52658416220149,9.87657005629748,7.84014018023007e-22,1.99320171916532e-21,38.0340621353998,"NOT"
"RP11-705C15.2",0.664384684091335,1.4084308291744,9.89243942835716,6.80346844303344e-22,1.7332692037809e-21,38.0317645746047,"NOT"
