"cause","effect"
"COPE","PSMB3"
"COPE","RAB1A"
"COPE","RAB1A"
"COPE","SCYL1"
"COPE","SCYL1"
"COPE","SF3B5"
"COPE","SF3B5"
"COPE","SULF2"
"COPE","SULF2"
"CORO1A","ARHGAP30"
"CORO1A","ARHGAP30"
"CORO1A","ARHGAP4"
"CORO1A","ARHGAP4"
"CORO1A","ARHGDIA"
"CORO1A","ARHGDIA"
"CORO1A","ARPC1B"
"CORO1A","ARPC1B"
"CORO1A","ASPHD1"
"CORO1A","ASPHD1"
"CORO1A","CFL1"
"CORO1A","CFL1"
"CORO1A","ITGB2"
"CORO1A","ITGB2"
"CORO1A","LAPTM5"
"CORO1A","LAPTM5"
"CORO1A","LCP1"
"CORO1A","LCP1"
"CORO1A","RAC2"
"CORO1A","RAC2"
"CORO1A","WAS"
"CORO1A","WAS"
"COTL1","ALOX5"
"COTL1","ALOX5"
"COTL1","CAPG"
"COTL1","CAPG"
"COTL1","CAPZB"
"COTL1","CAPZB"
"COTL1","CFL1"
"COTL1","CFL1"
"COX14","UQCR11"
"COX14","UQCR11"
"COX17","ATP5I"
"COX17","ATP5I"
"COX17","CCS"
"COX17","CCS"
"COX17","CHCHD10"
"COX17","CHCHD10"
"COX17","CHCHD2"
"COX17","CHCHD2"
"COX17","CHCHD5"
"COX17","CHCHD5"
"COX17","CMC4"
"COX17","CMC4"
"COX17","COX14"
"COX17","COX14"
"COX17","MT-CO1"
"COX17","MT-CO1"
"COX17","SCO2"
"COX17","SCO2"
"COX17","SLC31A1"
"COX17","SLC31A1"
"COX17","SURF1"
"COX17","SURF1"
"COX17","TIMM8A"
"COX17","TIMM8A"
"COX17","UQCR10"
"COX17","UQCR10"
"COX17","UQCR11"
"COX17","UQCR11"
"COX4I1","UQCR11"
"COX4I1","UQCR11"
"COX4I1","UQCRHL"
"COX4I1","UQCRHL"
"COX5B","APOBEC3A"
"COX5B","APOBEC3A"
"COX5B","APOBEC3B"
"COX5B","APOBEC3B"
"COX5B","APOBEC3G"
"COX5B","APOBEC3G"
"COX5B","ATP5EP2"
"COX5B","ATP5EP2"
"COX5B","ATP5H"
"COX5B","ATP5H"
"COX5B","ATP5I"
"COX5B","ATP5I"
"COX5B","COX14"
"COX5B","COX14"
"COX5B","COX4I1"
"COX5B","COX4I1"
"COX5B","COX7A2"
"COX5B","COX7A2"
"COX5B","COX8A"
"COX5B","COX8A"
"COX5B","CYC1"
"COX5B","CYC1"
"COX5B","MT-CO1"
"COX5B","MT-CO1"
"COX5B","MT-CYB"
"COX5B","MT-CYB"
"COX5B","NDUFA11"
"COX5B","NDUFA11"
"COX5B","NDUFA13"
"COX5B","NDUFA13"
"COX5B","NDUFA7"
"COX5B","NDUFA7"
"COX5B","NDUFB10"
"COX5B","NDUFB10"
"COX5B","NDUFB11"
"COX5B","NDUFB11"
"COX5B","NDUFB6"
"COX5B","NDUFB6"
"COX5B","NDUFB8"
"COX5B","NDUFB8"
"COX5B","NDUFS2"
"COX5B","NDUFS2"
"COX5B","NDUFS6"
"COX5B","NDUFS6"
"COX5B","NDUFV1"
"COX5B","NDUFV1"
"COX5B","ROMO1"
"COX5B","ROMO1"
"COX5B","SDHB"
"COX5B","SDHB"
"COX5B","UQCR10"
"COX5B","UQCR10"
"COX5B","UQCR11"
"COX5B","UQCR11"
"COX5B","UQCRB"
"COX5B","UQCRB"
"COX5B","UQCRHL"
"COX5B","UQCRHL"
"COX6A1","ATP5H"
"COX6A1","ATP5H"
"COX6A1","ATP5I"
"COX6A1","ATP5I"
"COX6A1","COX4I1"
"COX6A1","COX4I1"
"COX6A1","COX5B"
"COX6A1","COX5B"
"COX6A1","COX6B1"
"COX6A1","COX6B1"
"COX6A1","COX7A2"
"COX6A1","COX7A2"
"COX6A1","COX8A"
"COX6A1","COX8A"
"COX6A1","CYC1"
"COX6A1","CYC1"
"COX6A1","MT-CO1"
"COX6A1","MT-CO1"
"COX6A1","MT-CYB"
"COX6A1","MT-CYB"
"COX6A1","NDUFA13"
"COX6A1","NDUFA13"
"COX6A1","NDUFB10"
"COX6A1","NDUFB10"
"COX6A1","NDUFB6"
"COX6A1","NDUFB6"
"COX6A1","NDUFS6"
"COX6A1","NDUFS6"
"COX6A1","SURF1"
"COX6A1","SURF1"
"COX6A1","UQCR10"
"COX6A1","UQCR10"
"COX6A1","UQCR11"
"COX6A1","UQCR11"
"COX6A1","UQCRB"
"COX6A1","UQCRB"
"COX6A1","UQCRHL"
"COX6A1","UQCRHL"
"COX6B1","ATP5H"
"COX6B1","ATP5H"
"COX6B1","ATP5I"
"COX6B1","ATP5I"
"COX6B1","COX17"
"COX6B1","COX17"
"COX6B1","COX4I1"
"COX6B1","COX4I1"
"COX6B1","COX5B"
"COX6B1","COX5B"
"COX6B1","COX7A2"
"COX6B1","COX7A2"
"COX6B1","COX8A"
"COX6B1","COX8A"
"COX6B1","CYC1"
"COX6B1","CYC1"
"COX6B1","MT-CO1"
"COX6B1","MT-CO1"
"COX6B1","MT-CYB"
"COX6B1","MT-CYB"
"COX6B1","MT-ND2"
"COX6B1","MT-ND2"
"COX6B1","MT-ND4"
"COX6B1","MT-ND4"
"COX6B1","MT-ND5"
"COX6B1","MT-ND5"
"COX6B1","MT-ND6"
"COX6B1","MT-ND6"
"COX6B1","NDUFA11"
"COX6B1","NDUFA11"
"COX6B1","NDUFA13"
"COX6B1","NDUFA13"
"COX6B1","NDUFA2"
"COX6B1","NDUFA2"
"COX6B1","NDUFA3"
"COX6B1","NDUFA3"
"COX6B1","NDUFA7"
"COX6B1","NDUFA7"
"COX6B1","NDUFB10"
"COX6B1","NDUFB10"
"COX6B1","NDUFB11"
"COX6B1","NDUFB11"
"COX6B1","NDUFB6"
"COX6B1","NDUFB6"
"COX6B1","NDUFB8"
"COX6B1","NDUFB8"
"COX6B1","NDUFS2"
"COX6B1","NDUFS2"
"COX6B1","NDUFS6"
"COX6B1","NDUFS6"
"COX6B1","NDUFV1"
"COX6B1","NDUFV1"
"COX6B1","ROMO1"
"COX6B1","ROMO1"
"COX6B1","SDHB"
"COX6B1","SDHB"
"COX6B1","SURF1"
"COX6B1","SURF1"
"COX6B1","UQCR10"
"COX6B1","UQCR10"
"COX6B1","UQCR11"
"COX6B1","UQCR11"
"COX6B1","UQCRB"
"COX6B1","UQCRB"
"COX6B1","UQCRHL"
"COX6B1","UQCRHL"
"COX7A2","ATP5EP2"
"COX7A2","ATP5EP2"
"COX7A2","COX4I1"
"COX7A2","COX4I1"
"COX7A2","NDUFA11"
"COX7A2","NDUFA11"
"COX7A2","NDUFB6"
"COX7A2","NDUFB6"
"COX7A2","UQCR11"
"COX7A2","UQCR11"
"COX7A2","UQCRB"
"COX7A2","UQCRB"
"COX7A2","UQCRHL"
"COX7A2","UQCRHL"
"COX8A","AHNAK"
"COX8A","AHNAK"
"COX8A","COX4I1"
"COX8A","COX4I1"
"COX8A","COX7A2"
"COX8A","COX7A2"
"COX8A","FKBP2"
"COX8A","FKBP2"
"COX8A","MARK2"
"COX8A","MARK2"
"COX8A","MT-CO1"
"COX8A","MT-CO1"
"COX8A","NDUFA3"
"COX8A","NDUFA3"
"COX8A","SLC3A2"
"COX8A","SLC3A2"
"COX8A","UQCR10"
"COX8A","UQCR10"
"COX8A","UQCR11"
"COX8A","UQCR11"
"COX8A","UQCRHL"
"COX8A","UQCRHL"
"CP","A2M"
"CP","A2M"
"CP","HEPH"
"CP","HEPH"
"CP","HP"
"CP","HP"
"CP","SLC11A2"
"CP","SLC11A2"
"CPA3","AGT"
"CPA3","AGT"
"CPA3","FCER1A"
"CPA3","FCER1A"
"CPA3","TPSAB1"
"CPA3","TPSAB1"
"CPA3","TPSB2"
"CPA3","TPSB2"
"CPLX1","SYT7"
"CPLX1","SYT7"
"CPLX1","VAMP1"
"CPLX1","VAMP1"
"CPPED1","HDHD1"
"CPPED1","HDHD1"
"CPS1","GMPS"
"CPS1","GMPS"
"CPSF6","CNTRL"
"CPSF6","CNTRL"
"CPSF6","HNRNPH1"
"CPSF6","HNRNPH1"
"CPSF6","NUDT21"
"CPSF6","NUDT21"
"CPSF6","SSU72"
"CPSF6","SSU72"
"CPSF6","TSEN2"
"CPSF6","TSEN2"
"CPT1A","ACACA"
"CPT1A","ACACA"
"CPT1A","ACOX1"
"CPT1A","ACOX1"
"CPT1A","CARM1"
"CPT1A","CARM1"
"CPT1A","CHD9"
"CPT1A","CHD9"
"CPT1A","FASN"
"CPT1A","FASN"
"CPT1A","HELZ2"
"CPT1A","HELZ2"
"CPT1A","MED1"
"CPT1A","MED1"
"CPT1A","NRIP1"
"CPT1A","NRIP1"
"CR1","CD59"
"CR1","CD59"
"CR2","CD19"
"CR2","CD19"
"CR2","CD40"
"CR2","CD40"
"CR2","CD8A"
"CR2","CD8A"
"CR2","IFITM1"
"CR2","IFITM1"
"CR2","MME"
"CR2","MME"
"CREB3","CREB3L1"
"CREB3","CREB3L1"
"CREB3","CREB3L4"
"CREB3","CREB3L4"
"CREB3","CREB5"
"CREB3","CREB5"
"CREB3","CRTC2"
"CREB3","CRTC2"
"CREB3L2","CREB3L4"
"CREB3L2","CREB3L4"
"CREB3L2","MBTPS2"
"CREB3L2","MBTPS2"
"CREB3L4","CRTC2"
"CREB3L4","CRTC2"
"CREB3L4","MBTPS2"
"CREB3L4","MBTPS2"
"CREB5","ATF7"
"CREB5","ATF7"
"CREB5","CREB3L1"
"CREB5","CREB3L1"
"CREB5","CREB3L4"
"CREB5","CREB3L4"
"CREB5","CRTC2"
"CREB5","CRTC2"
"CREM","CREB3"
"CREM","CREB3"
"CREM","CREB3L4"
"CREM","CREB3L4"
"CREM","NFATC2"
"CREM","NFATC2"
"CREM","NFATC3"
"CREM","NFATC3"
"CREM","PER1"
"CREM","PER1"
"CREM","PRKACB"
"CREM","PRKACB"
"CREM","XPO1"
"CREM","XPO1"
"CRHBP","S100Z"
"CRHBP","S100Z"
"CRLF2","JAK3"
"CRLF2","JAK3"
"CRTC2","OGT"
"CRTC2","OGT"
"CRTC2","YWHAZ"
"CRTC2","YWHAZ"
"CRYBB1","BFSP1"
"CRYBB1","BFSP1"
"CRYBB1","BFSP2"
"CRYBB1","BFSP2"
"CRYGD","BFSP2"
"CRYGD","BFSP2"
"CSAD","GGT7"
"CSAD","GGT7"
"CSAD","SLC6A6"
"CSAD","SLC6A6"
"CSF1","ACP5"
"CSF1","ACP5"
"CSF1","BCAR1"
"CSF1","BCAR1"
"CSF1","CCL5"
"CSF1","CCL5"
"CSF1","CXCL1"
"CSF1","CXCL1"
"CSF1","IL10"
"CSF1","IL10"
"CSF1","IL1R1"
"CSF1","IL1R1"
"CSF1","IL1R2"
"CSF1","IL1R2"
"CSF1","IL34"
"CSF1","IL34"
"CSF1","IL6"
"CSF1","IL6"
"CSF1","ITGB3"
"CSF1","ITGB3"
"CSF1","NTRK1"
"CSF1","NTRK1"
"CSF1","PTPN1"
"CSF1","PTPN1"
"CSF1R","ANGPT2"
"CSF1R","ANGPT2"
"CSF1R","C1QA"
"CSF1R","C1QA"
"CSF1R","C1QB"
"CSF1R","C1QB"
"CSF1R","C1QC"
"CSF1R","C1QC"
"CSF1R","CD14"
"CSF1R","CD14"
"CSF1R","CD163"
"CSF1R","CD163"
"CSF1R","CD86"
"CSF1R","CD86"
"CSF1R","CTSS"
"CSF1R","CTSS"
"CSF1R","CX3CR1"
"CSF1R","CX3CR1"
"CSF1R","FCER1G"
"CSF1R","FCER1G"
"CSF1R","FCGR2B"
"CSF1R","FCGR2B"
"CSF1R","FCGR3A"
"CSF1R","FCGR3A"
"CSF1R","GRB2"
"CSF1R","GRB2"
"CSF1R","HRAS"
"CSF1R","HRAS"
"CSF1R","ITGAM"
"CSF1R","ITGAM"
"CSF1R","ITGAX"
"CSF1R","ITGAX"
"CSF1R","ITGB2"
"CSF1R","ITGB2"
"CSF1R","LILRB2"
"CSF1R","LILRB2"
"CSF1R","LY86"
"CSF1R","LY86"
"CSF1R","MPEG1"
"CSF1R","MPEG1"
"CSF1R","PTPN1"
"CSF1R","PTPN1"
"CSF1R","PTPRC"
"CSF1R","PTPRC"
"CSF1R","SOS1"
"CSF1R","SOS1"
"CSF1R","SRC"
"CSF1R","SRC"
"CSF1R","TLR7"
"CSF1R","TLR7"
"CSF1R","VSIG4"
"CSF1R","VSIG4"
"CSF2RB","HRAS"
"CSF2RB","HRAS"
"CSF2RB","IL5RA"
"CSF2RB","IL5RA"
"CSF2RB","IL6"
"CSF2RB","IL6"
"CSF2RB","JAK3"
"CSF2RB","JAK3"
"CSF2RB","LYN"
"CSF2RB","LYN"
"CSF2RB","PTPN6"
"CSF2RB","PTPN6"
"CSF2RB","PTPRC"
"CSF2RB","PTPRC"
"CSF2RB","SOS1"
"CSF2RB","SOS1"
"CSF3","CD34"
"CSF3","CD34"
"CSF3","CXCR4"
"CSF3","CXCR4"
"CSF3","GH1"
"CSF3","GH1"
"CSF3","IL5"
"CSF3","IL5"
"CSF3","ITGAM"
"CSF3","ITGAM"
"CSF3","MPL"
"CSF3","MPL"
"CSK","ACTA1"
"CSK","ACTA1"
"CSK","ARRB1"
"CSK","ARRB1"
"CSK","ARRB2"
"CSK","ARRB2"
"CSK","B2M"
"CSK","B2M"
"CSK","BLK"
"CSK","BLK"
"CSK","CD247"
"CSK","CD247"
"CSK","CD3E"
"CSK","CD3E"
"CSK","CD79A"
"CSK","CD79A"
"CSK","CD79B"
"CSK","CD79B"
"CSK","CD8A"
"CSK","CD8A"
"CSK","CD8B"
"CSK","CD8B"
"CSK","DOK1"
"CSK","DOK1"
"CSK","DOK2"
"CSK","DOK2"
"CSK","DOK3"
"CSK","DOK3"
"CSK","FCGR2B"
"CSK","FCGR2B"
"CSK","FGR"
"CSK","FGR"
"CSK","FYN"
"CSK","FYN"
"CSK","GRB2"
"CSK","GRB2"
"CSK","HCK"
"CSK","HCK"
"CSK","HLA-A"
"CSK","HLA-A"
"CSK","HLA-DPA1"
"CSK","HLA-DPA1"
"CSK","HLA-DPB1"
"CSK","HLA-DPB1"
"CSK","HLA-DQA1"
"CSK","HLA-DQA1"
"CSK","HLA-DQA2"
"CSK","HLA-DQA2"
"CSK","HLA-DQB1"
"CSK","HLA-DQB1"
"CSK","HLA-DQB2"
"CSK","HLA-DQB2"
"CSK","HLA-DRA"
"CSK","HLA-DRA"
"CSK","HLA-DRB1"
"CSK","HLA-DRB1"
"CSK","HLA-DRB5"
"CSK","HLA-DRB5"
"CSK","HRAS"
"CSK","HRAS"
"CSK","LAIR1"
"CSK","LAIR1"
"CSK","LCK"
"CSK","LCK"
"CSK","LYN"
"CSK","LYN"
"CSK","MAP2K1"
"CSK","MAP2K1"
"CSK","MAP2K2"
"CSK","MAP2K2"
"CSK","MAPK3"
"CSK","MAPK3"
"CSK","PRKAR1B"
"CSK","PRKAR1B"
"CSK","PRKAR2B"
"CSK","PRKAR2B"
"CSK","PTPN6"
"CSK","PTPN6"
"CSK","PTPRC"
"CSK","PTPRC"
"CSK","PXN"
"CSK","PXN"
"CSK","RHOA"
"CSK","RHOA"
"CSK","S100A8"
"CSK","S100A8"
"CSK","SLC9A3R1"
"CSK","SLC9A3R1"
"CSK","SRC"
"CSK","SRC"
"CSK","TGFA"
"CSK","TGFA"
"CSK","ZAP70"
"CSK","ZAP70"
"CSK","ZYX"
"CSK","ZYX"
"CSNK1D","AKAP9"
"CSNK1D","AKAP9"
"CSNK1D","FAU"
"CSNK1D","FAU"
"CSNK1D","PPP1CA"
"CSNK1D","PPP1CA"
"CSNK1D","RIOK3"
"CSNK1D","RIOK3"
"CSNK1D","RPP21"
"CSNK1D","RPP21"
"CSNK1D","RPS19"
"CSNK1D","RPS19"
"CSNK1D","RPS28"
"CSNK1D","RPS28"
"CSNK1D","SFN"
"CSNK1D","SFN"
"CSNK1D","YWHAZ"
"CSNK1D","YWHAZ"
"CSNK1G2","LRP5"
"CSNK1G2","LRP5"
"CSNK1G2","SFN"
"CSNK1G2","SFN"
"CSNK1G2","WNT1"
"CSNK1G2","WNT1"
"CSNK2B","ACVRL1"
"CSNK2B","ACVRL1"
"CSNK2B","EIF1AX"
"CSNK2B","EIF1AX"
"CSNK2B","FKBP1A"
"CSNK2B","FKBP1A"
"CSNK2B","PCGF5"
"CSNK2B","PCGF5"
"CSNK2B","PIP4K2A"
"CSNK2B","PIP4K2A"
"CSNK2B","RPS6KA1"
"CSNK2B","RPS6KA1"
"CSPP1","AHI1"
"CSPP1","AHI1"
"CSPP1","C5orf42"
"CSPP1","C5orf42"
"CSPP1","CEP290"
"CSPP1","CEP290"
"CSPP1","FAM110A"
"CSPP1","FAM110A"
"CSPP1","KIAA0586"
"CSPP1","KIAA0586"
"CSPP1","ODF2L"
"CSPP1","ODF2L"
"CSPP1","RPGRIP1L"
"CSPP1","RPGRIP1L"
"CSRNP1","PPP1CA"
"CSRNP1","PPP1CA"
"CSTB","C1QB"
"CSTB","C1QB"
"CSTB","CTSB"
"CSTB","CTSB"
"CSTB","CTSL"
"CSTB","CTSL"
"CSTB","PRICKLE1"
"CSTB","PRICKLE1"
"CTBP2","NRIP1"
"CTBP2","NRIP1"
"CTBP2","UNC119"
"CTBP2","UNC119"
"CTDSP1","CATIP"
"CTDSP1","CATIP"
"CTDSP1","CTDP1"
"CTDSP1","CTDP1"
"CTDSP1","MBP"
"CTDSP1","MBP"
"CTGF","CYR61"
"CTGF","CYR61"
"CTGF","FGFR2"
"CTGF","FGFR2"
"CTGF","LATS1"
"CTGF","LATS1"
"CTGF","VEGFA"
"CTGF","VEGFA"
"CTGF","WWTR1"
"CTGF","WWTR1"
"CTGF","YAP1"
"CTGF","YAP1"
"CTHRC1","FZD5"
"CTHRC1","FZD5"
"CTHRC1","FZD6"
"CTHRC1","FZD6"
"CTNNA1","ACTB"
"CTNNA1","ACTB"
"CTNNA1","CDC42"
"CTNNA1","CDC42"
"CTNNA1","DNM2"
"CTNNA1","DNM2"
"CTNNA1","FYN"
"CTNNA1","FYN"
"CTNNA1","IQGAP3"
"CTNNA1","IQGAP3"
"CTNNA1","KIFC3"
"CTNNA1","KIFC3"
"CTNNA1","MYO6"
"CTNNA1","MYO6"
"CTNNA1","NUMB"
"CTNNA1","NUMB"
"CTNNA1","PKP4"
"CTNNA1","PKP4"
"CTNNA1","PRKCZ"
"CTNNA1","PRKCZ"
"CTNNA1","PTPN1"
"CTNNA1","PTPN1"
"CTNNA1","PTPRJ"
"CTNNA1","PTPRJ"
"CTNNA1","RAP1A"
"CTNNA1","RAP1A"
"CTNNA1","RHOA"
"CTNNA1","RHOA"
"CTNNA1","SRC"
"CTNNA1","SRC"
"CTNNA1","STX4"
"CTNNA1","STX4"
"CTNNA1","VEGFA"
"CTNNA1","VEGFA"
"CTNNA1","ZYX"
"CTNNA1","ZYX"
"CTNND1","APC2"
"CTNND1","APC2"
"CTPS2","AK9"
"CTPS2","AK9"
"CTPS2","GMPS"
"CTPS2","GMPS"
"CTPS2","POLR1B"
"CTPS2","POLR1B"
"CTSB","ANXA2"
"CTSB","ANXA2"
"CTSB","CASP1"
"CTSB","CASP1"
"CTSB","CTSS"
"CTSB","CTSS"
"CTSB","HLA-DPA1"
"CTSB","HLA-DPA1"
"CTSB","HLA-DPB1"
"CTSB","HLA-DPB1"
"CTSB","HLA-DQB1"
"CTSB","HLA-DQB1"
"CTSB","HLA-DQB2"
"CTSB","HLA-DQB2"
"CTSB","HLA-DRA"
"CTSB","HLA-DRA"
"CTSB","HLA-DRB1"
"CTSB","HLA-DRB1"
"CTSB","HLA-DRB5"
"CTSB","HLA-DRB5"
"CTSB","HP"
"CTSB","HP"
"CTSB","MMP9"
"CTSB","MMP9"
"CTSB","PSAP"
"CTSB","PSAP"
"CTSB","TLR7"
"CTSB","TLR7"
"CTSD","APP"
"CTSD","APP"
"CTSD","BID"
"CTSD","BID"
"CTSD","CLN3"
"CTSD","CLN3"
"CTSD","COL18A1"
"CTSD","COL18A1"
"CTSD","CTSB"
"CTSD","CTSB"
"CTSD","CTSL"
"CTSD","CTSL"
"CTSD","EP300"
"CTSD","EP300"
"CTSD","HLA-DPA1"
"CTSD","HLA-DPA1"
"CTSD","HLA-DPB1"
"CTSD","HLA-DPB1"
"CTSD","HLA-DQB1"
"CTSD","HLA-DQB1"
"CTSD","HLA-DQB2"
"CTSD","HLA-DQB2"
"CTSD","HLA-DRA"
"CTSD","HLA-DRA"
"CTSD","HLA-DRB1"
"CTSD","HLA-DRB1"
"CTSD","HLA-DRB5"
"CTSD","HLA-DRB5"
"CTSD","IGF2R"
"CTSD","IGF2R"
"CTSD","NUCB1"
"CTSD","NUCB1"
"CTSD","PSAP"
"CTSD","PSAP"
"CTSD","RAB7A"
"CTSD","RAB7A"
"CTSD","RAB7B"
"CTSD","RAB7B"
"CTSD","SDF4"
"CTSD","SDF4"
"CTSD","SORT1"
"CTSD","SORT1"
"CTSD","TPO"
"CTSD","TPO"
"CTSG","BPI"
"CTSG","BPI"
"CTSG","CAMP"
"CTSG","CAMP"
"CTSG","DEFA3"
"CTSG","DEFA3"
"CTSG","DEFA4"
"CTSG","DEFA4"
"CTSG","ELANE"
"CTSG","ELANE"
"CTSG","F2RL2"
"CTSG","F2RL2"
"CTSG","MPO"
"CTSG","MPO"
"CTSG","PLAUR"
"CTSG","PLAUR"
"CTSG","SERPINB9"
"CTSG","SERPINB9"
"CTSH","CSTB"
"CTSH","CSTB"
"CTSH","CTSD"
"CTSH","CTSD"
"CTSH","HLA-DPA1"
"CTSH","HLA-DPA1"
"CTSH","HLA-DPB1"
"CTSH","HLA-DPB1"
"CTSH","HLA-DQA1"
"CTSH","HLA-DQA1"
"CTSH","HLA-DQA2"
"CTSH","HLA-DQA2"
"CTSH","HLA-DQB1"
"CTSH","HLA-DQB1"
"CTSH","HLA-DQB2"
"CTSH","HLA-DQB2"
"CTSH","HLA-DRA"
"CTSH","HLA-DRA"
"CTSH","HLA-DRB1"
"CTSH","HLA-DRB1"
"CTSH","HLA-DRB5"
"CTSH","HLA-DRB5"
"CTSL","COL15A1"
"CTSL","COL15A1"
"CTSL","COL18A1"
"CTSL","COL18A1"
"CTSL","CTSB"
"CTSL","CTSB"
"CTSL","CTSS"
"CTSL","CTSS"
"CTSL","HLA-DPA1"
"CTSL","HLA-DPA1"
"CTSL","HLA-DPB1"
"CTSL","HLA-DPB1"
"CTSL","HLA-DQA2"
"CTSL","HLA-DQA2"
"CTSL","HLA-DQB1"
"CTSL","HLA-DQB1"
"CTSL","HLA-DQB2"
"CTSL","HLA-DQB2"
"CTSL","HLA-DRA"
"CTSL","HLA-DRA"
"CTSL","HLA-DRB1"
"CTSL","HLA-DRB1"
"CTSL","HLA-DRB5"
"CTSL","HLA-DRB5"
"CTSL","HSPG2"
"CTSL","HSPG2"
"CTSL","LGMN"
"CTSL","LGMN"
"CTSL","MMP9"
"CTSL","MMP9"
"CTSL","TLR7"
"CTSL","TLR7"
"CTSS","C1QA"
"CTSS","C1QA"
"CTSS","C1QC"
"CTSS","C1QC"
"CTSS","HLA-DPA1"
"CTSS","HLA-DPA1"
"CTSS","HLA-DPB1"
"CTSS","HLA-DPB1"
"CTSS","HLA-DQA2"
"CTSS","HLA-DQA2"
"CTSS","HLA-DQB1"
"CTSS","HLA-DQB1"
"CTSS","HLA-DQB2"
"CTSS","HLA-DQB2"
"CTSS","HLA-DRA"
"CTSS","HLA-DRA"
"CTSS","HLA-DRB5"
"CTSS","HLA-DRB5"
"CTSS","HSPG2"
"CTSS","HSPG2"
"CTSS","ITGB2"
"CTSS","ITGB2"
"CTSS","LGMN"
"CTSS","LGMN"
"CTSS","LY86"
"CTSS","LY86"
"CTSS","PTPRC"
"CTSS","PTPRC"
"CTSS","TLR7"
"CTSS","TLR7"
"CTSZ","AGT"
"CTSZ","AGT"
"CTSZ","ATP5E"
"CTSZ","ATP5E"
"CTSZ","CTSD"
"CTSZ","CTSD"
"CTSZ","DNAJC6"
"CTSZ","DNAJC6"
"CTSZ","LMAN1"
"CTSZ","LMAN1"
"CTSZ","LMAN2"
"CTSZ","LMAN2"
"CTTN","AFAP1"
"CTTN","AFAP1"
"CTTN","ARHGAP8"
"CTTN","ARHGAP8"
"CTTN","BCAR1"
"CTTN","BCAR1"
"CTTN","DNM2"
"CTTN","DNM2"
"CTTN","KCNA2"
"CTTN","KCNA2"
"CTTN","LAMA2"
"CTTN","LAMA2"
"CTTN","RHOA"
"CTTN","RHOA"
"CTTN","WASF1"
"CTTN","WASF1"
"CTTNBP2","CTTN"
"CTTNBP2","CTTN"
"CTTNBP2","STK24"
"CTTNBP2","STK24"
"CTU2","TRMT112"
"CTU2","TRMT112"
"CUL5","APOBEC3G"
"CUL5","APOBEC3G"
"CUL5","DCUN1D4"
"CUL5","DCUN1D4"
"CUL5","SOCS6"
"CUL5","SOCS6"
"CUL5","SOCS7"
"CUL5","SOCS7"
"CUL5","SPSB3"
"CUL5","SPSB3"
"CUL5","UBE2F"
"CUL5","UBE2F"
"CUTA","PHF1"
"CUTA","PHF1"
"CUX1","COG6"
"CUX1","COG6"
"CUX1","EOMES"
"CUX1","EOMES"
"CUX1","FGFR1OP"
"CUX1","FGFR1OP"
"CUX1","RAB40A"
"CUX1","RAB40A"
"CUX1","RAB44"
"CUX1","RAB44"
"CUX2","RAB40A"
"CUX2","RAB40A"
"CWF19L1","ASCC2"
"CWF19L1","ASCC2"
"CWF19L1","TFIP11"
"CWF19L1","TFIP11"
"CWF19L1","XAB2"
"CWF19L1","XAB2"
"CWF19L2","BUD31"
"CWF19L2","BUD31"
"CWF19L2","CWF19L1"
"CWF19L2","CWF19L1"
"CWF19L2","SNRPB"
"CWF19L2","SNRPB"
"CWF19L2","XAB2"
"CWF19L2","XAB2"
"CX3CR1","CCL3"
"CX3CR1","CCL3"
"CX3CR1","CCL3L3"
"CX3CR1","CCL3L3"
"CX3CR1","CCL5"
"CX3CR1","CCL5"
"CX3CR1","CXCL1"
"CX3CR1","CXCL1"
"CX3CR1","CXCL9"
"CX3CR1","CXCL9"
"CX3CR1","FCGR3A"
"CX3CR1","FCGR3A"
"CX3CR1","FCGR3B"
"CX3CR1","FCGR3B"
"CX3CR1","ITGAM"
"CX3CR1","ITGAM"
"CX3CR1","ITGAX"
"CX3CR1","ITGAX"
"CX3CR1","PTPRC"
"CX3CR1","PTPRC"
"CX3CR1","XCL2"
"CX3CR1","XCL2"
"CXCL1","CCL3"
"CXCL1","CCL3"
"CXCL1","CCL3L3"
"CXCL1","CCL3L3"
"CXCL1","CCL4"
"CXCL1","CCL4"
"CXCL1","CCL5"
"CXCL1","CCL5"
"CXCL1","CXCL2"
"CXCL1","CXCL2"
"CXCL1","IL10"
"CXCL1","IL10"
"CXCL1","IL6"
"CXCL1","IL6"
"CXCL1","ITGAM"
"CXCL1","ITGAM"
"CXCL1","TNF"
"CXCL1","TNF"
"CXCL12","BCAR1"
"CXCL12","BCAR1"
"CXCL12","CCL4"
"CXCL12","CCL4"
"CXCL12","GNAZ"
"CXCL12","GNAZ"
"CXCL12","IL6"
"CXCL12","IL6"
"CXCL12","PTPN6"
"CXCL12","PTPN6"
"CXCL12","ROBO1"
"CXCL12","ROBO1"
"CXCL12","VEGFA"
"CXCL12","VEGFA"
"CXCL14","CXCL12"
"CXCL14","CXCL12"
"CXCL16","CCR1"
"CXCL16","CCR1"
"CXCL16","CCR10"
"CXCL16","CCR10"
"CXCL16","CCR3"
"CXCL16","CCR3"
"CXCL16","CX3CR1"
"CXCL16","CX3CR1"
"CXCL16","CXCR1"
"CXCL16","CXCR1"
"CXCL16","CXCR2"
"CXCL16","CXCR2"
"CXCL16","CXCR4"
"CXCL16","CXCR4"
"CXCL2","CCL3"
"CXCL2","CCL3"
"CXCL2","CCL3L3"
