"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"CISD1",-0.400922592042205,2.00661373317229,-4.73783418173125,2.68240941837605e-06,3.49032190337487e-06,2.64181166499821,"NOT"
"CTD-2135D7.5",-0.595038656442417,-5.38072596996564,-4.67755432980864,3.56825884386526e-06,4.62141554418706e-06,2.6374819132373,"NOT"
"MXRA5",0.87181412056724,-3.20537609161027,4.65339542716986,3.99708883388259e-06,5.16829544886629e-06,2.63464010100847,"NOT"
"CD3E",-1.41955428602536,4.26210742349061,-4.7768000302848,2.22685252768913e-06,2.90338311060731e-06,2.63178012168568,"DOWN"
"SAR1B",0.269964803639094,4.31929201521495,4.79120489634719,2.07809550391912e-06,2.71147760105849e-06,2.62840984942817,"NOT"
"ACSF3",0.159287736635009,4.88749780586648,4.79757872201409,2.01537100508759e-06,2.63056176183711e-06,2.62550917744343,"NOT"
"SLC25A20",-0.271530095178876,4.00308568968557,-4.78138632668248,2.17841207194022e-06,2.84094029335702e-06,2.62027563144334,"NOT"
"C9orf64",-0.489330463823931,1.88066651898211,-4.72724121301304,2.82099211919481e-06,3.6686194774445e-06,2.61422226666438,"NOT"
"RP11-452K12.7",0.687130505439153,-4.75904781789586,4.6547062452598,3.9726029504425e-06,5.13714709133761e-06,2.61371149631699,"NOT"
"TNPO2",0.271357823519796,5.20933765378992,4.79792902737935,2.01197704896877e-06,2.6263961739546e-06,2.6070054441434,"NOT"
"RP11-492I21.1",0.572790689932512,-1.89084309936806,4.65388924475845,3.98784742121335e-06,5.15660326195387e-06,2.60615047520204,"NOT"
"RP11-327F22.1",-0.452325796160091,-2.27645483210995,-4.64405344391304,4.17584252098362e-06,5.39673593158864e-06,2.60227586956592,"NOT"
"ASPA",-0.760435670187539,-3.30454965748156,-4.64237936015287,4.20867620125963e-06,5.43781429869805e-06,2.59612428708193,"NOT"
"CCDC53",-0.278021803647412,3.17213361548074,-4.75788161326751,2.43785571066274e-06,3.17529757422166e-06,2.58811927395604,"NOT"
"GSTA4",-0.529047916649748,-0.760843128868451,-4.65706676407043,3.9288717874418e-06,5.08135651982424e-06,2.58517014556037,"NOT"
"SPRY4",-0.904561216428581,-1.50401368833542,-4.64455862561937,4.16598285437491e-06,5.38426190298808e-06,2.58328932058117,"NOT"
"MZB1",-0.833152178788007,3.8284051753024,-4.76649661538786,2.33948751889833e-06,3.04870455329427e-06,2.57929256020341,"NOT"
"SULT2B1",0.629775490981824,-2.88967906714378,4.63935243672083,4.26867360357199e-06,5.5147843596212e-06,2.57286272059725,"NOT"
"CCDC97",-0.225386574947372,5.18828800512695,-4.78648812157656,2.12571881970655e-06,2.77291845834061e-06,2.56506933389426,"NOT"
"RP11-314B1.2",-0.582858344166604,-5.44253167524364,-4.66218483839409,3.83563697899955e-06,4.96300002062438e-06,2.56334263936542,"NOT"
"TCTE1",0.62290805833862,-3.67514095724614,4.63509143946001,4.3545257938286e-06,5.62457774365728e-06,2.55756950039941,"NOT"
"SMIM11",0.275493716933312,0.930283923219986,4.69425492530468,3.29804934971103e-06,4.27850591943404e-06,2.54696196373335,"NOT"
"CPM",-0.797620429926523,2.53830149975229,-4.72282228002644,2.88081617440125e-06,3.74491662490837e-06,2.54301387332554,"NOT"
"RP11-350N15.5",0.363700813837782,-1.93899163208527,4.63660131472113,4.3239162572888e-06,5.5855969424451e-06,2.5369803770627,"NOT"
"WDFY1",0.457242481879597,4.9192026475112,4.77987695964268,2.19424091772434e-06,2.86143933022895e-06,2.53520034428885,"NOT"
"QDPR",0.285642378820485,2.89337873531368,4.74396656767499,2.60520068196659e-06,3.39139014587499e-06,2.53202108511161,"NOT"
"SWT1",0.282198627893657,2.41680118987571,4.73004767716309,2.7836202694806e-06,3.62019999341607e-06,2.5292943813281,"NOT"
"ICOSLG",-0.588938797991172,2.51293884698423,-4.72490661386198,2.85244772774506e-06,3.70896863230585e-06,2.52494701344479,"NOT"
"RP11-195E2.1",0.993231565191712,-2.87742417908254,4.63028593155618,4.45333878035103e-06,5.75077866502134e-06,2.52249889707135,"NOT"
"MKRN3",1.03430771596166,-3.2280177330968,4.62778752246732,4.50555943196501e-06,5.81734433478943e-06,2.51770322821669,"UP"
"CHCHD6",-0.441831838929062,0.471220053551173,-4.66703475070476,3.74925159916019e-06,4.85267709600341e-06,2.51240280104763,"NOT"
"GVINP2",-0.651813137365513,-5.01756027724187,-4.64324519214907,4.19166386339876e-06,5.41637322538034e-06,2.5064525386203,"NOT"
"MPPED1",0.6869774390311,-4.49264498301404,4.62736823005866,4.51438072707714e-06,5.82786349624265e-06,2.50414232313373,"NOT"
"CTB-151G24.2",0.561235164025945,-3.87396878228166,4.6214257671537,4.64119865517818e-06,5.98949273106046e-06,2.4946018065122,"NOT"
"RP11-342M1.3",0.583942295941812,-2.58315727450165,4.62284931124651,4.61051085934639e-06,5.95048216513831e-06,2.49339092867372,"NOT"
"NCOA2",0.299947651406553,5.44491464409771,4.77567298833954,2.23891411227958e-06,2.91881559281449e-06,2.49235726718383,"NOT"
"ACE",0.723016107325792,0.0737970076453281,4.662341537104,3.83281624595307e-06,4.9595976710182e-06,2.48857395707224,"NOT"
"AC013444.1",0.744548732021403,-4.00631949345703,4.62057253649141,4.65968593062198e-06,6.01275226016272e-06,2.48818158028758,"NOT"
"CFD",1.17954185724739,4.67177677550757,4.767455120552,2.3287822541441e-06,3.03505899688291e-06,2.48699101398879,"UP"
"COPS2",0.45164512630542,4.23999903509704,4.7603142148363,2.40968354317807e-06,3.13939179186074e-06,2.48668020164811,"NOT"
"PYHIN1",-0.893143367026369,2.65008669316871,-4.70993533565505,3.0623307494333e-06,3.97788558255964e-06,2.47834886580845,"NOT"
"IGKV1-9",1.11285930992842,0.0419522923462505,4.66182727408469,3.84208096393403e-06,4.97084199145248e-06,2.47395912327863,"UP"
"TAF1C",-0.256642229989551,5.36793808101561,-4.7685843765518,2.31623041314654e-06,3.01885212255214e-06,2.47343465405921,"NOT"
"UNC93B2",-0.749654480364166,-4.64732140066326,-4.62993974389708,4.46053979501985e-06,5.75979083071324e-06,2.46850197003645,"NOT"
"AC092620.3",-0.953556314118842,-2.38140620677948,-4.61206950116571,4.84782995825646e-06,6.25366206413764e-06,2.46724699983998,"NOT"
