"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"OSGEPL1",-0.133023791456501,2.18687850574088,-2.62976772295506,0.00876859247509641,0.0109968710541215,-4.63867643185256,"NOT"
"SLTM",-0.11353678274716,6.33528342267898,-2.73125941551228,0.00649916446890699,0.00822205815854124,-4.63904413430484,"NOT"
"AC079250.1",-0.249297871168795,-2.00540683407357,-2.50527942482863,0.0125054723086741,0.0155126814869476,-4.63990429420323,"NOT"
"TTC3",0.185641433296884,7.06779775810846,2.73040700126732,0.00651577973729255,0.00824193928917337,-4.64015573293042,"NOT"
"OFD1P17",0.335279490084632,-3.74125688622555,2.49353768050291,0.012922193813614,0.0160144255297164,-4.64016237268084,"NOT"
"HDAC1P2",-0.353648173113094,-5.0539670849699,-2.4962168498136,0.0128260387902992,0.0158988474517477,-4.641841269467,"NOT"
"RP11-347C12.11",-0.241285927436208,-1.46538529328084,-2.51697908917592,0.0121021540708172,0.0150252687083063,-4.64294653910535,"NOT"
"AC083899.1",-0.334516686361551,-6.02460446772698,-2.50147734857841,0.0126390851627067,0.0156727622938963,-4.64387270950994,"NOT"
"SLC4A7",0.223385161437832,4.57745657765859,2.70300805396611,0.00707066650284373,0.00892574164368632,-4.64616183301784,"NOT"
"RP11-311D14.1",-0.590997695223302,-3.41317912479264,-2.48914372135169,0.0130812770609185,0.016204266046736,-4.64674870010037,"NOT"
"ASCC2",-0.186595798099742,5.62327893377888,-2.72349955315126,0.00665183896921121,0.00841017051667416,-4.6516514660137,"NOT"
"XAGE1A",-0.411321739614676,-5.85978696832974,-2.49707130616155,0.0127955062488839,0.0158631475899531,-4.65200019698095,"NOT"
"FAM129C",0.512103423353933,-1.36878956624617,2.50739517718304,0.0124316647028341,0.0154239113695642,-4.65455413988651,"NOT"
"RUNDC3B",0.321951521958112,-0.00155146936360148,2.54392037283365,0.0112170602114443,0.0139585678602956,-4.66016088358005,"NOT"
"CD200",0.250404851289946,2.64299625684054,2.63111995429433,0.008734192248132,0.0109557297988008,-4.66175787690381,"NOT"
"EIF4EP1",-0.300355750065909,-2.97527034377204,-2.48437425045607,0.0132559188892669,0.0164124599283004,-4.66301670331587,"NOT"
"ZNF362",0.198271691731151,4.49481508464976,2.69435561851117,0.00725453326532478,0.00914859857980013,-4.66483361144939,"NOT"
"TSPYL6",0.312097379672485,-4.27990605059493,2.4845656876643,0.013248869496712,0.016404471318692,-4.66561382529878,"NOT"
"RP11-486M23.3",-0.304805866052142,-5.90684453266487,-2.49193939615891,0.0129798600189939,0.0160837141312587,-4.66600041677834,"NOT"
"ACD",0.179800162138774,4.03110181511497,2.67968919195758,0.00757604482243795,0.00954178703473397,-4.6669055872547,"NOT"
"RP11-20I23.5",0.239222736630733,-0.837112671183313,2.51812637266256,0.012063233324264,0.0149776241269304,-4.66909706056291,"NOT"
"RPL30P4",0.321148853772208,-5.20197135005112,2.48757720164364,0.0131384113823704,0.016272838951318,-4.67055776008796,"NOT"
"GAL",0.774180605739597,0.12432884646408,2.53746372131597,0.01142375865813,0.0142039241767457,-4.67066724415641,"NOT"
"B3GNT6",-0.87174904579333,-0.286182602137214,-2.54621373679827,0.0111444475619523,0.0138713503139819,-4.67219852761832,"NOT"
"ASGR2",-0.371398365998817,-1.90920377557668,-2.49411454154759,0.0129014365043133,0.0159894224570016,-4.67523933661257,"NOT"
"RNASE3",-0.354057331160337,-4.84300508044749,-2.48081810401684,0.0133874745552653,0.0165708606055598,-4.6769736839432,"NOT"
"COX7A2L",-0.16890117594124,5.55529913965146,-2.71281117892846,0.00686742457997801,0.00867715206013873,-4.67851214505655,"NOT"
"KIAA1161",0.26209594578436,5.74894659383736,2.71146313459406,0.00689505706239406,0.0087112649455847,-4.67942950982324,"NOT"
"TMEM186",-0.154583221811316,2.66975909256542,-2.63187041711879,0.0087151529880697,0.0109333456991819,-4.67977955525236,"NOT"
"RP11-390N6.1",0.375550425673538,-5.51429960930676,2.48470388492636,0.0132437826518728,0.0163989120836771,-4.68230609883097,"NOT"
"DCX",0.54411880541512,-2.56698317523342,2.48072151788396,0.0133910637318242,0.0165744005462183,-4.6823507632034,"NOT"
"TMEM244",-0.268229088678087,-5.89028473065301,-2.48516753135292,0.0132267291297501,0.0163792724941442,-4.68264486272512,"NOT"
"TTLL10",-0.32205596958879,-1.87061134725328,-2.49126167536638,0.013004381054968,0.0161133719698189,-4.68401593004062,"NOT"
"RP11-66B24.4",-0.247653067278364,1.38340853954331,-2.5854253326235,0.00996605640513708,0.0124525838515607,-4.68472152996497,"NOT"
"LL0XNC01-116E7.1",-0.349801421957352,-4.13868665911773,-2.47484330606828,0.0136111115876378,0.016842363358747,-4.68485222684117,"NOT"
"GS1-124K5.12",-0.16770098910373,0.452385661540972,-2.5532742059373,0.0109235194673808,0.0136080796485026,-4.68730747889002,"NOT"
"ZNF254",-0.260001887352236,3.21528395873175,-2.65154465685413,0.00822910020248557,0.0103353826282326,-4.68845473850755,"NOT"
"PPP2R2B",-0.35922022207175,0.0664906799425182,-2.54208497074049,0.0112754759860753,0.0140280832402511,-4.69053153639257,"NOT"
"RP11-540O11.1",0.258039638357748,-2.46430182913906,2.47670305914283,0.0135411488414859,0.0167573013257096,-4.69263618844426,"NOT"
"KRT20",1.13306286329509,1.87497702439855,2.57847701903661,0.0101663860266986,0.0126925033073077,-4.69458635146706,"UP"
"CDC26",0.155154957503225,3.82362445172705,2.66234329144736,0.00797278597919145,0.0100221699644156,-4.69567636395958,"NOT"
"SMPDL3A",0.290111457274926,3.93304846838465,2.66420989168205,0.00792921452938781,0.00997104897947967,-4.69572699691731,"NOT"
"TTF1",0.153392271695288,3.42920064893921,2.64791404093274,0.0083169219413566,0.0104432953376817,-4.6978030340431,"NOT"
"RP11-65J3.14",0.307201953761207,-4.69869554286561,2.47283738615484,0.013686931737603,0.0169308442718282,-4.69922947080502,"NOT"
"UNC13D",0.315644505270979,4.9287977671728,2.6903555260934,0.00734098147036711,0.009253793768506,-4.700105518423,"NOT"
"OR51E2",-0.413633180283682,-2.47740478802064,-2.47359502453391,0.0136582505331259,0.016899170483061,-4.70071817445153,"NOT"
"OLMALINC",-0.22361865721243,1.91280258772127,-2.59719668459509,0.0096347058120884,0.012050620797389,-4.7015711086288,"NOT"
"ZNF37A",-0.180625793452868,4.53891733297012,-2.68766574047487,0.00739963177703384,0.00932473095161678,-4.70158965466756,"NOT"
"CTD-3118D7.1",-0.311019202713301,-5.84231203055161,-2.47666647379302,0.0135425220820378,0.0167582457460806,-4.70257600488564,"NOT"
"REN",0.404226802343488,-4.63471329530865,2.47110812471379,0.0137525946334986,0.0170090059427093,-4.7033181858942,"NOT"
"RP4-737E23.5",-0.331749494365519,-4.54894325859925,-2.46644386458071,0.0139310970144524,0.0172251217091282,-4.70903520936082,"NOT"
"GMPPA",0.195407642577791,5.34176278680143,2.6956452337763,0.00722685855690827,0.00911453524792072,-4.71007137058785,"NOT"
"ANKRD30BP2",-0.334096087963351,-5.99181883579758,-2.47410323145284,0.0136390416583425,0.0168761637528382,-4.71082384777206,"NOT"
"LRRC18",0.368413181103132,-4.37329601058003,2.46519165365431,0.0139793672629072,0.0172785834838372,-4.71438461738282,"NOT"
"CHCHD4",0.174039245728516,3.36189403426171,2.63851306417674,0.00854824335805672,0.0107288539158576,-4.71450036628936,"NOT"
"FETUB",-0.414428052645232,-5.78113847391801,-2.46982069829929,0.0138016612968015,0.0170681538880714,-4.7176701483589,"NOT"
"GLT8D2",0.314253395773602,2.70815993135881,2.609617612194,0.00929577994318316,0.0116410202534442,-4.71988576499494,"NOT"
"COLCA2",0.346060667693521,2.53451485355365,2.60329522887823,0.0094669405264276,0.0118494208202151,-4.72071020431965,"NOT"
"CDS2",-0.179315382658038,5.57176830691201,-2.69690651813351,0.00719988374150886,0.00908134844776871,-4.72150773303121,"NOT"
"PTGES3P3",-0.306992648406173,-4.75256865882806,-2.46219936613714,0.0140953139366185,0.0174164085522457,-4.72173296093713,"NOT"
"RP11-12A20.7",-0.242219546339271,-1.29786965770459,-2.4892685446211,0.0130767339797744,0.0161993688865529,-4.72262026396012,"NOT"
"CTC-492K19.7",-0.300428507271294,-5.40936271690414,-2.4655277287549,0.0139663977238559,0.0172641066995138,-4.72297591980305,"NOT"
"PPIF",0.241560868658397,6.19527675490415,2.69833874196953,0.00716936295812511,0.00904575954695415,-4.72339034314348,"NOT"
"REV3L",-0.210456314740259,5.02567548669003,-2.68952274918959,0.00735909518161849,0.00927492477833808,-4.72346366437565,"NOT"
"GRAMD1A",-0.220080947935601,5.84599749258625,-2.69804759421598,0.00717555789066971,0.00905316000821267,-4.72435668413132,"NOT"
"ZNRF3",0.279176627272517,4.16713082179879,2.66080820727065,0.00800877990663217,0.0100669553496215,-4.72493261955105,"NOT"
"RP11-676B18.1",0.488664559774214,-4.79857202879838,2.46213721115456,0.0140977313433023,0.0174186120128271,-4.72818329226183,"NOT"
"TRAFD1",0.180955124818765,4.77947765172816,2.6774778208514,0.00762561727607416,0.00960290106617527,-4.72936654250977,"NOT"
"SAG",0.374598768659211,-4.75901292864529,2.46072965023038,0.0141525742051898,0.0174824419140333,-4.73009972179283,"NOT"
"AC098820.3",0.276719186075816,-2.93380112260658,2.45780695128059,0.0142670546548767,0.0176214804098385,-4.73142896471359,"NOT"
"DGKB",-0.545714573584217,-1.84752574134047,-2.47209876417226,0.0137149443852136,0.0169639682689766,-4.73571357857171,"NOT"
"GAGE2A",-0.476307176020307,-5.97532293540227,-2.46264549282503,0.0140779733995113,0.017395764791326,-4.7378544403697,"NOT"
"RASSF5",0.27229886444202,4.48597351365852,2.66528482146673,0.007904219917611,0.00994052819873897,-4.73876789233356,"NOT"
"RP11-723O4.6",0.375185231685809,-1.78380925318415,2.46586003124734,0.0139535842457189,0.017249820236078,-4.73907364049246,"NOT"
"AC008132.15",-0.333024812226218,-5.79494342085973,-2.46095582465545,0.0141437490529255,0.0174723260808963,-4.74008400579962,"NOT"
"CTD-2036A2.1",-0.308875642333224,-6.03088800764382,-2.46190908243771,0.0141066071452326,0.0174280107795446,-4.74125595991631,"NOT"
"SCAMP1-AS1",-0.157391019583001,1.95564584890941,-2.58163487676155,0.0100748991995581,0.012582287161294,-4.74196083894995,"NOT"
"RP11-1415C14.4",-0.45858368362683,-1.72596937678525,-2.47124161772557,0.0137475157682251,0.0170034900552648,-4.74509019031744,"NOT"
"AP006285.2",-0.350620752019503,-1.25888504512706,-2.48197363113433,0.0133446007936537,0.0165200252017159,-4.74706892389797,"NOT"
"FAIM",0.191575532521666,2.63330429641418,2.59866003678993,0.00959420983906481,0.0120027030135843,-4.74801037601177,"NOT"
"AC092881.1",-0.302606975339976,-2.18142198123757,-2.45769762663155,0.0142713526850259,0.0176252039791825,-4.75016664981182,"NOT"
"GMEB2",0.173452856775937,4.38952134028982,2.65962281456506,0.00803667417615677,0.0101010937060101,-4.75023304661783,"NOT"
"FAM188A",-0.182330775618484,3.77832258755981,-2.64619030747129,0.00835891125478675,0.0104950604834874,-4.75042947441481,"NOT"
"FAM117A",-0.256016169855553,3.84338695689986,-2.64950588402535,0.0082783135423038,0.0103957664210269,-4.75050964172369,"NOT"
"SLC5A8",-0.420080250678804,-5.30721617622988,-2.45273209545965,0.0144677806455234,0.017856554032705,-4.75157103005763,"NOT"
"CTD-2619J13.14",-0.181127375523587,2.77554300293321,-2.60836335736342,0.00932951356283158,0.0116811344207767,-4.75292225184462,"NOT"
"RP11-5P18.10",-0.423658338952876,-4.37154924589803,-2.44707495295925,0.0146944771095459,0.0181282040654862,-4.75401732565884,"NOT"
"NUDT16P1",0.320001549914355,2.59363653716515,2.59320021431184,0.00974608129992849,0.0121860397481786,-4.75424483551537,"NOT"
"TRIOBP",-0.189607526847392,6.30198963027762,-2.6881300295737,0.00738947803971951,0.00931236281474768,-4.75486219825326,"NOT"
"MGC39584",-0.453639233624538,-5.6201751890237,-2.45306642080714,0.0144544806434804,0.0178425438725458,-4.75554805408077,"NOT"
"LRP12",0.237342223428574,2.61977356205401,2.59417583780092,0.00971878654648542,0.0121530180564214,-4.7562090391333,"NOT"
"PCYT1B",-0.444473073727945,-1.71281219830891,-2.46630636949888,0.0139363899578721,0.0172301150307314,-4.75648503228881,"NOT"
"P2RX5",0.460310665709608,0.576506850694523,2.52169721735955,0.011942805948254,0.0148314542516655,-4.75664410586227,"NOT"
"TNKS2",0.167016981802634,5.75388265727281,2.6825501290117,0.00751234085221787,0.00946285554498889,-4.75837047030201,"NOT"
"NLGN3",-0.284259533251895,0.784609553312226,-2.53699243040279,0.011438978123096,0.0142211943907365,-4.75878593025801,"NOT"
"TBC1D3H",-0.757180992325397,-4.58394969160823,-2.44515233989794,0.01477223281478,0.0182192197911814,-4.75911612294011,"NOT"
"RP4-644L1.2",-0.353721891818678,-4.37754400145922,-2.44486003528556,0.0147840861907155,0.0182330204091395,-4.75974482807857,"NOT"
"SMG1P5",0.174227001019905,3.03944168688764,2.60906271787857,0.0093106905372577,0.0116586296379601,-4.76052267276714,"NOT"
"KRT75",-0.394880047225069,-5.74677705935071,-2.45189818315363,0.0145010021844983,0.0178967528870012,-4.7608937175985,"NOT"
"CTD-2015G9.2",0.54190532945676,-3.86595378902312,2.44479156363089,0.0147868640301261,0.0182356275497681,-4.76100215351618,"NOT"
"LINC01553",-0.32347737297663,-5.94230204322973,-2.45293541471735,0.0144596909886817,0.017848173441543,-4.76182876769391,"NOT"
"LINC01183",0.266462012474376,-2.49809205074972,2.44698735674885,0.0146980118594275,0.0181317504722959,-4.76440117897354,"NOT"
"C16orf95",0.183898452806699,0.332742008974821,2.51416345727908,0.0121981456266985,0.0151430768843395,-4.76506250278748,"NOT"
"RP11-256P1.1",0.640268423416706,-4.14950991543351,2.44341437866585,0.0148428333042784,0.0183013640378501,-4.76693182634357,"NOT"
"RP11-1103G16.1",0.432384716391176,-5.50111404808326,2.4499613787175,0.0145784212563095,0.0179890684825284,-4.76726305014734,"NOT"
"RP5-1184F4.7",0.329033414879436,-4.95920787118781,2.44644393341023,0.0147199572917334,0.0181563765984116,-4.7673567680965,"NOT"
"ENTPD3-AS1",-0.171183254011102,0.788047739712357,-2.53202777862173,0.0116004018574452,0.0144153557395233,-4.76771274310837,"NOT"
"SNORD94",-0.401849038283214,-5.31466232398026,-2.44607450248004,0.0147348927985483,0.0181739827705681,-4.76791080740334,"NOT"
"RP5-965G21.4",-0.368192596336829,-0.834412540413031,-2.48508595102658,0.0132297283490496,0.0163822480286726,-4.76907395865503,"NOT"
"ZNHIT2",0.185815804442139,2.83552882088059,2.59762216194691,0.00962291567132934,0.0120369704269465,-4.76964081141782,"NOT"
"RP11-343C2.9",-0.420454804442402,-5.96406985725676,-2.44877291424423,0.0146261079177231,0.0180462901851474,-4.77167217808798,"NOT"
"AC093162.5",-0.309323827863326,-2.71523224869656,-2.44089807023715,0.0149455804845102,0.0184230905730125,-4.77351997827458,"NOT"
"RP11-141C7.3",0.434751264892395,-2.58993212638955,2.44257207562978,0.0148771569540586,0.0183420387958275,-4.77415941186905,"NOT"
"SUCLG2P2",0.269165688093181,-2.65313171277619,2.44172287815449,0.0149118325103657,0.0183823150934451,-4.77443093434293,"NOT"
"FAM21A",0.16630938339172,5.57679811795861,2.67356159178846,0.00771412334825334,0.00970990488260876,-4.77730015352227,"NOT"
"UQCRHL",0.232947039606487,1.99491382382477,2.56245390903398,0.0106421173792877,0.0132665451459793,-4.77921867821204,"NOT"
"CTD-2385L22.2",0.422999287683623,-5.44295007241165,2.44470372138695,0.0147904283938932,0.0182392043794322,-4.77924055433983,"NOT"
"CITED1",0.402429417522923,-1.51059840285461,2.45422698984815,0.0144083951885762,0.0177888537657872,-4.7795858785541,"NOT"
"TMEM126A",0.168466374036308,3.60189140470151,2.62176686760581,0.00897462594595193,0.0112465328517041,-4.78151812471308,"NOT"
"MRPL16",0.178090025864766,4.77558677811215,2.6559889050619,0.00812273040465085,0.0102069204705103,-4.78676551590408,"NOT"
"WDR48",-0.16288194138724,4.94438373253411,-2.66328411287166,0.0079507978910186,0.00999590220460386,-4.78815553119711,"NOT"
"PDIA5",-0.245220843282316,4.62492744807335,-2.65695263330612,0.00809982771960279,0.0101786068726735,-4.7910860544004,"NOT"
"RP11-469H8.6",0.610849877952204,-2.32254360690797,2.43786207057205,0.0150703838054908,0.0185686001952555,-4.79129711762438,"NOT"
