A1BG GRB2
A1BG GRB2
A2M CTSB
A2M CTSB
A2M HAMP
A2M HAMP
A2M HP
A2M HP
A2M HSPA5
A2M HSPA5
A2M IL10
A2M IL10
A2M MMP12
A2M MMP12
A2M MMP9
A2M MMP9
A2M SERPINA1
A2M SERPINA1
A2ML1 EVPL
A2ML1 EVPL
A2ML1 KLK6
A2ML1 KLK6
A2ML1 KLK7
A2ML1 KLK7
A2ML1 PPL
A2ML1 PPL
A4GNT MUC15
A4GNT MUC15
A4GNT MUC20
A4GNT MUC20
A4GNT MUC6
A4GNT MUC6
AACS CNDP2
AACS CNDP2
AACS LSS
AACS LSS
AARS DARS2
AARS DARS2
AARS FARSA
AARS FARSA
AARS MARS2
AARS MARS2
AARS NARS2
AARS NARS2
AARS PARS2
AARS PARS2
AARS TARS
AARS TARS
AARS TARS2
AARS TARS2
AARS VARS
AARS VARS
AARS WARS
AARS WARS
AARS2 AARS
AARS2 AARS
AARS2 DARS2
AARS2 DARS2
AARS2 NARS2
AARS2 NARS2
AARS2 PARS2
AARS2 PARS2
AARS2 TARS
AARS2 TARS
AARS2 TARS2
AARS2 TARS2
AARS2 VARS
AARS2 VARS
AARS2 WARS
AARS2 WARS
AATK CDK5
AATK CDK5
ABAT ACSS3
ABAT ACSS3
ABAT CARNS1
ABAT CARNS1
ABAT CPVL
ABAT CPVL
ABCA12 ALOX12B
ABCA12 ALOX12B
ABCA12 ALOXE3
ABCA12 ALOXE3
ABCA12 CST6
ABCA12 CST6
ABCA12 NIPAL4
ABCA12 NIPAL4
ABCA12 PNPLA1
ABCA12 PNPLA1
ABCA3 TMPRSS6
ABCA3 TMPRSS6
ABCA4 RDH12
ABCA4 RDH12
ABCB11 ATP8B1
ABCB11 ATP8B1
ABCB11 CYP8B1
ABCB11 CYP8B1
ABCB11 SLCO1A2
ABCB11 SLCO1A2
ABCB4 ABCB1
ABCB4 ABCB1
ABCB4 ATP8B1
ABCB4 ATP8B1
ABCC2 PDZK1
ABCC2 PDZK1
ABCC3 SLC51A
ABCC3 SLC51A
ABCC3 SLCO1A2
ABCC3 SLCO1A2
ABCC3 SLCO2B1
ABCC3 SLCO2B1
ABCC8 KCNJ11
ABCC8 KCNJ11
ABCC9 ABCC8
ABCC9 ABCC8
ABCD1 ABCD2
ABCD1 ABCD2
ABCD2 ALDH3A2
ABCD2 ALDH3A2
ABCG1 LDLR
ABCG1 LDLR
ABCG1 PLTP
ABCG1 PLTP
ABCG2 ALDH1A1
ABCG2 ALDH1A1
ABCG2 EGFR
ABCG2 EGFR
ABCG2 LYVE1
ABCG2 LYVE1
ABCG2 SLC47A1
ABCG2 SLC47A1
ABCG2 SLCO1A2
ABCG2 SLCO1A2
ABCG2 SLCO2B1
ABCG2 SLCO2B1
ABCG5 ATP1A1
ABCG5 ATP1A1
ABCG5 ATP1A3
ABCG5 ATP1A3
ABCG5 SCARB1
ABCG5 SCARB1
ABHD14A ABHD5
ABHD14A ABHD5
ABHD2 C4orf29
ABHD2 C4orf29
