"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SCRIB",0.140900352771248,6.69237718417257,2.20822407041105,0.0277267832488876,0.0320869967585412,-6.21325124053366,"NOT"
"RP11-296O14.3",0.120637390355379,-0.288075009635407,1.80073813498419,0.0724064823053184,0.0813764161408676,-6.21360512780455,"NOT"
"RP11-79H23.3",-0.300561344894638,-5.12782360613146,-1.69090797917563,0.0915394444736114,0.102192441194528,-6.21460733863197,"NOT"
"IPO7P2",-0.235016667195074,-4.94598909713087,-1.69173690224364,0.0913810886156982,0.102020229973852,-6.21569050197429,"NOT"
"SNRNP48",0.098065595228336,3.35367467272021,2.02388790919141,0.0435657971189989,0.0497692116911064,-6.21571778309012,"NOT"
"CPB2-AS1",0.2135265805499,1.64145336448079,1.89984188716636,0.0580860835033454,0.065771733619052,-6.21785128645998,"NOT"
"CYTH2",0.0934563780224913,5.96040559633152,2.19109624797085,0.0289514191385582,0.0334607730294721,-6.21916187027901,"NOT"
"SALL4",0.282526535178007,-1.38417804750136,1.74385579457484,0.0818598377459123,0.09162047368029,-6.21969926001283,"NOT"
"SNHG18",-0.310528916337504,-0.00874241533573966,-1.8238423497274,0.0688319660213973,0.0774814649835401,-6.2201690626128,"NOT"
"FAM221B",-0.198608947843999,-3.30978571527147,-1.70686778616046,0.0885291464829856,0.0988983193462134,-6.22213218070641,"NOT"
"C12orf73",-0.0831517461133173,2.888565690745,-1.99022632214151,0.0471641523660067,0.0537345084806782,-6.22299127613925,"NOT"
"EIF2B3",0.100478948446201,3.9775718247555,2.06860794377407,0.0391474131799012,0.0448471814527132,-6.22419077863952,"NOT"
"TCTA",-0.117557952582968,5.51727656109429,-2.17814115167596,0.0299084767932319,0.034534742782114,-6.22551125256159,"NOT"
"PIWIL2",-0.233996759201011,-0.019273824009462,-1.81740179662457,0.0698134635859666,0.0785649909024956,-6.22580055780024,"NOT"
"YOD1",0.106397788402218,3.74130631681614,2.04953813792197,0.0409825207424839,0.0468869258074184,-6.22601088142199,"NOT"
"GPD1L",-0.17603187448694,5.41004514069603,-2.17463359680253,0.0301722451338037,0.0348280068863963,-6.22677797150533,"NOT"
"NDN",0.240695568913577,5.55849481886347,2.16617541341985,0.0308165637022006,0.035551972847026,-6.23153667010623,"NOT"
"CCDC107",0.125292915173127,4.0030836974238,2.0655610521272,0.0394358325955175,0.0451651278111742,-6.23261084478929,"NOT"
"RP11-378J18.9",-0.190631865095406,-1.12886386637874,-1.75597258939153,0.0797661221270664,0.0893775360778553,-6.23474475098876,"NOT"
"RP11-65J3.14",-0.236019682017903,-5.63498358303573,-1.67385555835226,0.0948464808024864,0.105746862080244,-6.2353409985796,"NOT"
"KIF5B",-0.116959932418698,7.55359410010635,-2.20443022382025,0.027994108710431,0.0323888352172395,-6.23693474804324,"NOT"
"RP3-466P17.2",-0.287596547008061,-4.9692035976827,-1.67826108985326,0.0939830342307163,0.104807644147039,-6.23824545916103,"NOT"
"C1orf143",-0.371240910197961,-4.30856371541639,-1.68605460979937,0.0924710685888273,0.103186226691203,-6.23837906196242,"NOT"
"RP11-536L3.4",-0.23133515779627,-4.24033643007498,-1.68590093548671,0.0925006913089268,0.103214657033166,-6.23852245154779,"NOT"
"ARPP19",-0.104017684726603,8.0649627098985,-2.20237254868326,0.0281400286787668,0.0325531255719483,-6.24111068910512,"NOT"
"GOLGA8K",-0.24804947492469,-2.16166441466643,-1.71508206711688,0.0870112833475931,0.0972288427355789,-6.24111336024,"NOT"
"RP11-50D9.1",0.331291122870004,-4.11495700757876,1.68231118186897,0.0931948407001562,0.103951944726148,-6.24122522584091,"NOT"
"KHDC1L",-0.193131961713984,-2.09142652549939,-1.71514875745251,0.0869990468745933,0.0972195317172087,-6.24279517484307,"NOT"
"PGAM5",0.0966332734899709,4.76364858279841,2.1201216214134,0.0345366029695036,0.0397020275931103,-6.24379659912058,"NOT"
"NASP",0.13572136389076,6.46620618706213,2.19036583829021,0.0290046659041433,0.0335206606186597,-6.24516183143145,"NOT"
"NDUFA12",-0.0967286107536385,4.99809069589716,-2.14223769687597,0.0327046779114317,0.037662177758538,-6.246403524435,"NOT"
"MTRNR2L1",-0.342280056684751,-5.47464893877694,-1.66854871785175,0.0958950311549444,0.106877638777819,-6.24693828317361,"NOT"
"RP11-658F2.8",0.139938375766798,3.27607467265141,1.99943140796413,0.0461560675130266,0.0526196918731414,-6.24782699416163,"NOT"
"CTD-2659N19.2",-0.283442053540595,-5.75721594034682,-1.66524132157162,0.0965532173943945,0.107596758973133,-6.24840555485079,"NOT"
"GIGYF1",-0.11607009766947,6.27944815577643,-2.1868033910366,0.0292655816479661,0.0338159233379408,-6.25239776997412,"NOT"
"TCEAL1",-0.0953519444383657,4.82835289991645,-2.12855201334091,0.0338281751103107,0.0389217817765694,-6.25257341348363,"NOT"
"CPSF4",-0.111880592346233,5.00607595600528,-2.13971789943925,0.0329090942430028,0.0378923235589744,-6.25324145078662,"NOT"
"TMEM243",-0.122599958966606,3.0971504429375,-1.99211210986571,0.0469561325060062,0.0535024051883726,-6.25491084523235,"NOT"
"SEMA6D",0.192370608123713,5.34381228017724,2.14646948474356,0.0323638322176947,0.0372800089605093,-6.25626086568351,"NOT"
"ANOS2P",-0.454919141671974,-3.91467521512408,-1.67927013120297,0.093786163521721,0.10459746653148,-6.25863391769876,"NOT"
"CTC-459F4.3",0.136545649226836,2.1753406287354,1.91227762521392,0.0564684619229064,0.063998275486558,-6.2592962722645,"NOT"
"SIX5",-0.227506212875881,2.21206708294643,-1.92833520135291,0.0544355346744806,0.0617532853497901,-6.25966733593384,"NOT"
"RP11-521D12.5",0.294661593176635,-2.36813419682755,1.69368060822419,0.0910106331393,0.101611199151221,-6.26285958119396,"NOT"
"FARSB",0.0891346481764757,5.48413603383803,2.15276287330804,0.0318625855839209,0.0367213054792846,-6.26317699171557,"NOT"
"KRT8P45",-0.221763557292213,-5.38549167730733,-1.65808116636027,0.0979905409817903,0.10913499293692,-6.26467696509728,"NOT"
"ENPP6",0.369024423796335,2.52650749175207,1.92443650344974,0.0549234017132109,0.0622897109419843,-6.26529823860898,"NOT"
"DGCR6",0.317228919971729,5.69384685926693,2.15201651494849,0.0319216793022484,0.0367843033484749,-6.26986662862778,"NOT"
"OGG1",0.0766327786244796,4.8433064993651,2.11490396205386,0.034981396640454,0.0401929371845172,-6.27021178466907,"NOT"
"DMRT1",-0.259462996565028,-5.47355447324848,-1.65305217415098,0.0990102717667461,0.110239130983137,-6.27200001220671,"NOT"
"MOV10",-0.174043408658709,4.52061986750962,-2.10220877450039,0.0360841727659859,0.0414294215948062,-6.27429366664624,"NOT"
"NRTN",0.357241650951459,-3.91781003837523,1.66445561942631,0.0967101073225416,0.107761949199215,-6.27447786875246,"NOT"
"RAB6A",0.09301150814471,7.63934177739987,2.18634931749633,0.0292989834144152,0.0338529478016602,-6.27552875762581,"NOT"
"Metazoa_SRP",0.217632899141593,-1.99372151214291,1.69390543448298,0.0909678612658693,0.101567998973455,-6.27677367156874,"NOT"
"MIEN1",-0.0916262144249362,5.0391360096953,-2.13023673907425,0.0336881077227136,0.0387659972560758,-6.27688228323281,"NOT"
"EIF4G3",-0.125316181080494,6.62755143252851,-2.18034301967346,0.0297439142682501,0.0343495036645443,-6.27743058125253,"NOT"
"SNHG3",-0.15778233432823,3.41823183736841,-2.00935506172142,0.0450897414131576,0.0514558624512815,-6.27857024987006,"NOT"
"RP1-163M9.8",0.324964056106389,-3.81356480727791,1.66317412261386,0.0969664370020039,0.108033070000935,-6.27897284033632,"NOT"
"RP11-728K20.1",0.295613573788921,-2.77007284617663,1.67728143409705,0.0941744895782716,0.105016447876039,-6.27898779006206,"NOT"
"SPRY1",0.284127832875614,2.94088240408584,1.9514936565466,0.0516117789587082,0.0586568150515111,-6.27982160407316,"NOT"
"CACTIN",-0.0920760130299945,4.94653097319426,-2.12251450737804,0.0343342416028479,0.0394803351634908,-6.28117212924718,"NOT"
"AC107982.4",-0.395236556622391,-5.08157924106337,-1.65070141964751,0.0994898409307062,0.110750324469062,-6.28295256024974,"NOT"
"RP11-102M11.1",-0.213865478021869,-4.32930363636648,-1.65738708080278,0.0981307782085455,0.109281404602782,-6.28398251702811,"NOT"
"UBE2F-SCLY",-0.342624726160464,-2.40007442797672,-1.685058048376,0.0926633047409642,0.103382208591202,-6.28402386740848,"NOT"
"PPP1R35",-0.157682348630289,2.84398681192256,-1.95888652664327,0.0507366639282499,0.0576991114168055,-6.28419912632662,"NOT"
"LETM2",-0.117405407258993,2.05124337670106,-1.89981334576012,0.0580898400989925,0.0657729966347736,-6.28546910738073,"NOT"
"TWIST1",-0.274583213245069,-0.0670965922946926,-1.78211519373773,0.0753974563228182,0.0846233484228926,-6.28657058649714,"NOT"
"CH17-260O16.1",-0.39849323129366,-4.24795806593618,-1.6578895636069,0.0980292374951902,0.109173207877229,-6.28664813172696,"NOT"
"FCGR2C",-0.391328372302169,-1.04307089364711,-1.73525605401834,0.0833727935895898,0.0932509624415699,-6.28726650179743,"NOT"
"ALG13",0.0759043212282338,4.55618472710807,2.08484596946275,0.0376404537088876,0.0431724492774699,-6.29021799274676,"NOT"
"SLC26A9",-0.304703828298491,-0.369870762329759,-1.76547906274332,0.0781542046269908,0.0875989809085405,-6.29057969483965,"NOT"
"BBS4",0.100424561665693,4.27381934486946,2.05953997663018,0.0400111135827979,0.0458050274239147,-6.29454996992325,"NOT"
"LINC01521",-0.171387456776582,1.38645337608514,-1.85444246027694,0.0643229204085469,0.0725829755282996,-6.29547027010891,"NOT"
"IGKV4-1",-0.393596056026334,-5.06455120838638,-1.64315075827693,0.101042812632412,0.112438856203806,-6.29552001466267,"NOT"
