"Name","K","Kin","Kout","TypeI","TypeII"
"TRPM6",5,3,2,0,1
"LLGL1",7,3,4,0,1
"PTP4A1",9,5,4,0,1
"P4HA1",22,3,19,0,1
"LUM",20,6,14,0,1
"PLOD2",11,4,7,0,1
"COL6A3",14,7,7,0,1
"MIA3",5,2,3,0,1
"RRAS2",16,4,12,0,1
"CPPED1",5,2,3,0,1
"CRB3",4,2,2,0,1
"PITPNA",5,4,1,0,1
"FCER1G",39,7,32,0,1
"PDGFA",21,15,6,0,1
"SOCS1",15,8,7,0,1
"KIF5C",13,10,3,0,1
"ZCRB1",10,2,8,0,1
"S100A8",11,4,7,0,1
"SOAT1",5,3,2,0,1
"KL",17,12,5,0,1
"PTGS1",13,7,6,0,1
"PLA2G1B",9,4,5,0,1
"HOMER1",8,1,7,0,1
"ENTPD3",20,6,14,0,1
"DDRGK1",3,1,2,0,1
"SRPRB",15,12,3,0,1
"GLE1",15,8,7,0,1
"DHRS2",2,1,1,0,1
"EIF4A1",36,7,29,0,1
"STAU1",7,5,2,0,1
"DKK1",12,8,4,0,1
"ETFB",6,5,1,0,1
"JAG1",13,2,11,0,1
"FES",9,3,6,0,1
"TMEM43",5,2,3,0,1
"TCTEX1D2",13,4,9,0,1
"TCTE3",5,3,2,0,1
"IKZF3",9,2,7,0,1
"EDA",3,2,1,0,1
"PABPC1",35,8,27,0,1
"KIT",44,11,33,0,1
"PIK3CB",47,18,29,0,1
"PPME1",4,3,1,0,1
"PFKM",19,9,10,0,1
"SELT",13,11,2,0,1
"RHOB",16,4,12,0,1
"UNC13A",6,4,2,0,1
"PRDX4",12,6,6,0,1
"GOLT1A",3,2,1,0,1
"SUFU",32,14,18,0,1
"EXOC4",18,4,14,0,1
"RAB8B",12,3,9,0,1
"HS2ST1",18,8,10,0,1
"GNA15",14,3,11,0,1
"MAP9",2,1,1,0,1
"NLRP3",15,5,10,0,1
"MFAP5",6,3,3,0,1
"NCR3",7,3,4,0,1
"TMX4",7,2,5,0,1
"KATNB1",3,2,1,0,1
"SLC46A1",3,2,1,0,1
"ITGA10",14,7,7,0,1
"PROX1",3,1,2,0,1
"WFIKKN1",3,2,1,0,1
"HEXA",13,5,8,0,1
"HEXB",14,3,11,0,1
"GGT6",13,6,7,0,1
"GPX4",17,8,9,0,1
"TMEM144",2,1,1,0,1
"GNPTG",4,1,3,0,1
"RGS7BP",6,2,4,0,1
"HPD",4,2,2,0,1
"PTPRD",5,3,2,0,1
"POLR2J",14,5,9,0,1
"OLFM2",3,1,2,0,1
"HBD",7,6,1,0,1
"HBG2",5,4,1,0,1
"SMYD2",4,3,1,0,1
"MEIS1",12,2,10,0,1
"HSD11B1",11,5,6,0,1
"ORMDL3",6,4,2,0,1
"MMP1",15,7,8,0,1
"ITFG1",3,1,2,0,1
"NOTCH2",20,2,18,0,1
"KBTBD7",2,1,1,0,1
"KCNJ4",6,3,3,0,1
"SPINK5",3,1,2,0,1
"LACTB2",4,2,2,0,1
"PDE12",3,2,1,0,1
"TLL2",2,1,1,0,1
"LIPC",9,3,6,0,1
"LDOC1L",2,1,1,0,1
"PNISR",7,2,5,0,1
"LGR5",7,2,5,0,1
"PUM2",8,3,5,0,1
"LNPEP",16,2,14,0,1
"LOXHD1",4,3,1,0,1
"LRPAP1",13,11,2,0,1
"NTNG1",2,1,1,0,1
"LYZ",2,1,1,0,1
"MARVELD2",6,2,4,0,1
"MCU",5,4,1,0,1
"MGRN1",6,2,4,0,1
"MEOX2",2,1,1,0,1
"PIWIL2",5,2,3,0,1
"PCDH19",3,1,2,0,1
"TRPV5",13,3,10,0,1
"NMNAT3",5,1,4,0,1
"RBFOX1",2,1,1,0,1
"NPC1",6,1,5,0,1
"NPEPPS",3,1,2,0,1
"ORAI2",4,2,2,0,1
"SLC1A1",3,2,1,0,1
"TREM1",9,1,8,0,1
"PGPEP1",2,1,1,0,1
"USP9X",7,2,5,0,1
"RAMP3",10,1,9,0,1
"YIPF5",6,2,4,0,1
"WT1",8,1,7,0,1
"SLC5A12",4,3,1,0,1
"SLC47A1",5,1,4,0,1
