"Name","K","Kin","Kout","TypeI","TypeII"
"DLGAP1",22,6,16,0,1
"THADA",7,4,3,0,1
"CDKL1",2,1,1,0,1
"CDKL5",10,6,4,0,1
"LEF1",31,2,29,0,1
"CEL",12,10,2,0,1
"EFNA2",9,2,7,0,1
"MPHOSPH8",7,3,4,0,1
"MVB12A",8,5,3,0,1
"ELOVL4",6,3,3,0,1
"CFAP221",9,5,4,0,1
"ERLIN2",7,2,5,0,1
"F11R",17,7,10,0,1
"CH25H",5,4,1,0,1
"SYP",37,10,27,0,1
"SYT2",20,13,7,0,1
"CHID1",3,2,1,0,1
"CRCP",18,13,5,0,1
"TLL2",18,11,7,0,1
"TWSG1",4,2,2,0,1
"CHRM1",27,12,15,0,1
"CHRNA2",6,5,1,0,1
"CHRNA3",7,2,5,0,1
"FMOD",10,6,4,0,1
"CIDEA",4,2,2,0,1
"CMTM7",5,3,2,0,1
"MB",6,5,1,0,1
"KLC2",18,13,5,0,1
"KCNQ5",18,8,10,0,1
"CNGB1",9,1,8,0,1
"CNNM2",2,1,1,0,1
"CNTN4",2,1,1,0,1
"NF2",16,9,7,0,1
"KIAA0319",4,2,2,0,1
"CRTAP",22,11,11,0,1
"ITGAV",88,12,76,0,1
"LUM",29,7,22,0,1
"SPP1",35,20,15,0,1
"COMMD6",3,1,2,0,1
"DISC1",16,10,6,0,1
"CORT",4,3,1,0,1
"CP",10,4,6,0,1
"XRN2",33,24,9,0,1
"TAC1",19,6,13,0,1
"ELMO1",17,7,10,0,1
"MAPK10",42,21,21,0,1
"RET",14,8,6,0,1
"LSM5",36,31,5,0,1
"CRTC1",5,3,2,0,1
"CSTA",8,1,7,0,1
"SRSF3",36,25,11,0,1
"PKP4",9,5,4,0,1
"PROM1",11,6,5,0,1
"VAV3",24,13,11,0,1
"GNS",10,3,7,0,1
"CYP11A1",12,1,11,0,1
"LHCGR",4,3,1,0,1
"PTGS1",19,5,14,0,1
"KRTCAP2",14,3,11,0,1
"SEC61G",72,44,28,0,1
"FAAH2",4,3,1,0,1
"GRM5",34,8,26,0,1
"MFAP2",10,7,3,0,1
"E2F1",36,8,28,0,1
"SIN3B",20,14,6,0,1
"DHX9",52,26,26,0,1
"LSM8",34,7,27,0,1
"RIC3",5,2,3,0,1
"DENND2D",4,1,3,0,1
"ULK1",12,4,8,0,1
"SHH",36,17,19,0,1
"PLCB1",38,17,21,0,1
"PLCB4",26,18,8,0,1
"DHX40",2,1,1,0,1
"KCNA4",21,8,13,0,1
"LHX6",6,3,3,0,1
"SFTPD",8,3,5,0,1
"HSPA13",19,5,14,0,1
"GFRA1",4,2,2,0,1
"DOK6",4,3,1,0,1
"RIT2",4,2,2,0,1
"PLXNA2",12,7,5,0,1
"DRP2",3,1,2,0,1
"PKP3",8,5,3,0,1
"PLEC",37,9,28,0,1
"DTNB",7,3,4,0,1
"DUSP9",6,3,3,0,1
"SPRY4",5,3,2,0,1
"TUBB",16,8,8,0,1
"TFDP1",25,8,17,0,1
"SLC3A2",12,7,5,0,1
"STAT1",78,14,64,0,1
"TCF12",10,8,2,0,1
"POU3F2",7,4,3,0,1
"EIF4EBP1",11,5,6,0,1
"SNRPD1",79,26,53,0,1
"EMC10",5,4,1,0,1
"MMGT1",4,3,1,0,1
"NR4A2",6,3,3,0,1
"SPINT2",6,3,3,0,1
"FGFR3",19,9,10,0,1
"RNASE2",7,3,4,0,1
"ETS2",8,4,4,0,1
"GATA3",19,11,8,0,1
"RAB8A",34,13,21,0,1
"FOXM1",46,5,41,0,1
"ZNF217",3,2,1,0,1
"FAIM2",8,4,4,0,1
"FAM172A",2,1,1,0,1
"SOWAHB",2,1,1,0,1
"GOLGA7B",5,4,1,0,1
