"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"HEATR3",0.90643068096795,3.90710462270357,15.9372127354127,6.69422563346008e-41,2.44200424283683e-40,81.7654115896401,"NOT"
"ENHO",-2.41703542722633,5.83541228553136,-15.9614292576309,5.47565305198812e-41,2.00274215068397e-40,81.7570051666685,"DOWN"
"RPL18",1.22151389330072,8.25171771544594,15.9599549304498,5.54304979653706e-41,2.02709598839543e-40,81.7328048407707,"UP"
"RP11-365N19.2",-2.02727523997704,-1.3685075374725,-15.8837530010355,1.04310673492074e-40,3.78527735982786e-40,81.7253187395538,"DOWN"
"VGLL4",0.867381317545718,6.28978919336053,15.953995167824,5.82405042928306e-41,2.12861161337118e-40,81.6951307920587,"NOT"
"RP4-555D20.1",-3.46431339367845,-0.0843078375048434,-15.8893319130368,9.95927058929984e-41,3.61617061905958e-40,81.682822863064,"DOWN"
"TNRC6C",-1.17781988204082,4.85948008493957,-15.9454671944234,6.2510902608994e-41,2.28235144413224e-40,81.6630559345706,"DOWN"
"RP11-48F14.2",3.11790811651619,-3.7286720624299,15.8664335308828,1.20428851717632e-40,4.36257706606462e-40,81.658414057755,"UP"
"RP11-701H24.5",-2.39541403447683,-4.15336272444605,-15.8667057962927,1.20157143369685e-40,4.35336562511691e-40,81.6533532794147,"DOWN"
"OPCML",-2.84461677479078,4.63642698533404,-15.939672392216,6.55899242887811e-41,2.39407057080368e-40,81.6463002010423,"DOWN"
"C12orf75",1.59519312520814,2.46580867481619,15.8980562667861,9.26387326880428e-41,3.36710051110141e-40,81.6336958709653,"UP"
"GUCA1C",-2.49440592403965,-5.02978968072412,-15.8630517410051,1.23855363221906e-40,4.48540276695628e-40,81.6324638769484,"DOWN"
"FMNL1",-1.55982284561922,4.96332763921548,-15.9392506271237,6.58198572618963e-41,2.40176139973624e-40,81.6045333734687,"DOWN"
"DSTYK",-0.964505346779313,5.04907164024919,-15.9394320473346,6.57208541038612e-41,2.39849913275173e-40,81.6018125454374,"NOT"
"FAM83H-AS1",-2.75542342212345,-1.68616878219152,-15.8679802211674,1.18893451781466e-40,4.30883116052925e-40,81.5995117904304,"DOWN"
"P2RX5-TAX1BP3",-1.03577159071373,1.44407384216527,-15.8840599776045,1.04045355166976e-40,3.77619790414969e-40,81.5556412529524,"DOWN"
"KIAA0368",-0.963790889269654,6.24994585555218,-15.9372142517498,6.69414141157677e-41,2.44200424283683e-40,81.5429563386703,"NOT"
"TARBP2",1.06261802553845,4.24844133522873,15.914286009933,8.09679924373502e-41,2.9476266672653e-40,81.5397244454311,"UP"
"CAV1",3.01634809833099,4.91414828113793,15.9083157724172,8.50796375792342e-41,3.09550600985559e-40,81.5289954839427,"UP"
"CTB-50E14.5",1.1992651091424,1.13189364821036,15.8723147967741,1.14693996591987e-40,4.1608636782812e-40,81.526766357728,"UP"
"GINM1",0.933942817619576,5.11455189391734,15.9251053343691,7.40164076558282e-41,2.69652016866012e-40,81.5263036172959,"NOT"
"FAR2P2",-2.54913636757939,3.27748384418798,-15.9065991264458,8.63000584017213e-41,3.13853800980259e-40,81.5040099376579,"DOWN"
"NLGN1",1.47786679414084,4.33531368934134,15.9081043700798,8.52289939735834e-41,3.10048856626487e-40,81.5006213588134,"UP"
"KCNV2",-2.41865591213512,-3.53716407937109,-15.849263087258,1.38865102931198e-40,5.02169822861069e-40,81.500548384704,"DOWN"
"C5orf45",-0.898990054351867,5.14815212175285,-15.9275515761647,7.25292733305186e-41,2.64272721276208e-40,81.4980675156186,"NOT"
"CAMK2N2",-1.95042990019877,4.14117026859301,-15.9178308914542,7.86212885920514e-41,2.86261246220381e-40,81.4977772740702,"DOWN"
"GRHL1",-1.85508214044424,1.10304241746954,-15.8720168186916,1.14977878317734e-40,4.17055666945739e-40,81.4709815311218,"DOWN"
"PTPRC",2.75331900573154,3.52398794098679,15.8853838821404,1.02908818613967e-40,3.73549142370752e-40,81.4654633822548,"UP"
"ERMAP",1.15706014430617,3.89717928255164,15.8991025967598,9.18380199214376e-41,3.33848308448404e-40,81.4629891957142,"UP"
"UBE2Q2P1",-1.56645307559138,-0.75300615272471,-15.8549792212031,1.3243384549227e-40,4.7925972682057e-40,81.4621753796654,"DOWN"
"RP11-378A13.1",-1.16249091413302,1.31444579412115,-15.8671662378533,1.19699037772657e-40,4.33739724774986e-40,81.4253743285947,"DOWN"
"RPS2P32",2.35745226223971,-0.164058654412288,15.8459378025397,1.42749094451313e-40,5.16140559920142e-40,81.4041778619923,"UP"
"FCGR2B",4.65697595105096,1.54732011149376,15.8526705417562,1.34994709524722e-40,4.88314920161753e-40,81.401652285106,"UP"
"DDX21",1.00426300063789,4.87227336196127,15.9059533231081,8.67636987297691e-41,3.15448109149812e-40,81.3938615762899,"UP"
"RP11-115D19.1",-2.38749404154474,-4.33440419690527,-15.8336758564209,1.58033655157431e-40,5.70579381339467e-40,81.3828129823351,"DOWN"
"RP5-1063M23.2",-2.4596760357206,-3.33322744331977,-15.8341727641508,1.5738357088205e-40,5.68396556918389e-40,81.3720186534108,"DOWN"
"KIF21B",-2.2302981608398,5.5176734399795,-15.9133026453509,8.16312970759653e-41,2.97134115147121e-40,81.3668654345279,"DOWN"
"ALDH3B1",2.00776302672328,2.88528630445725,15.8680065982504,1.18867437678523e-40,4.3085134368067e-40,81.3553563011253,"UP"
"RP11-153M7.1",2.97830061472825,-2.67103977172866,15.8304373692455,1.62336697839208e-40,5.85946113093664e-40,81.3446041695794,"UP"
"TPRA1",0.674568502929499,4.83602133536236,15.8977796380007,9.28515892414256e-41,3.37434616066345e-40,81.3152606783337,"NOT"
"MTA2",0.807890893074616,5.9527481892404,15.9061721624966,8.66063095072221e-41,3.14921720203772e-40,81.3097704850367,"NOT"
"DNAAF2",1.0860869138793,3.21527073591843,15.8705262225444,1.16408540254832e-40,4.22122477007689e-40,81.308429624272,"UP"
"GRIA2",-2.51122879434418,6.0257604527228,-15.9073174253186,8.57872805785826e-41,3.12034370432961e-40,81.3044257821436,"DOWN"
"RP11-515O17.2",-2.18571196044933,-4.84652947483534,-15.8225360654163,1.73333275614028e-40,6.25005565547638e-40,81.2970374639061,"DOWN"
"RP5-966M1.7",-2.02207887088434,-2.73503229407365,-15.8256400694003,1.68927175814706e-40,6.09381917549051e-40,81.2916556250709,"DOWN"
"LRFN1",-1.41857625626764,3.66583963124687,-15.8859538717857,1.02423327967981e-40,3.71840888819666e-40,81.2914819393617,"DOWN"
"RPL32P3",-0.908679926994675,2.55508187139563,-15.8641884416156,1.2269289144965e-40,4.44394826925286e-40,81.272300799685,"NOT"
"CHKB",-1.06997531389816,4.75387316650187,-15.8966934280549,9.36921313326087e-41,3.40439728410167e-40,81.2674412218501,"DOWN"
"MYH15",-2.05796786957472,0.778031107938777,-15.8429320375846,1.46353249837672e-40,5.29019032584991e-40,81.2538682966913,"DOWN"
"R3HDM2P1",-1.9664022057294,-5.51024040495128,-15.8141166228747,1.85871692763313e-40,6.69733269424537e-40,81.2343188188645,"DOWN"
"STAC2",-2.65717072314956,4.94989409198051,-15.8902550717409,9.88328464203544e-41,3.58910210267026e-40,81.2106029492888,"DOWN"
"TEX9",1.78833954485315,1.84518527023115,15.8387034198625,1.51578248484709e-40,5.47826421498339e-40,81.2034854983573,"UP"
