"cause","effect"
"DLG4","SHANK2"
"DLG4","SHISA6"
"DLG4","SHISA9"
"DLG4","SRCIN1"
"DLG4","SYNGAP1"
"DLGAP1","AGAP2"
"DLGAP1","DLG2"
"DLGAP1","DLG3"
"DLGAP1","DLG4"
"DLGAP1","GRIN1"
"DLGAP1","GRIN2A"
"DLGAP1","GRIN2B"
"DLGAP1","GRM1"
"DLGAP1","HOMER1"
"DLGAP1","KCNA4"
"DLGAP1","NLGN1"
"DLGAP1","NLGN4X"
"DLGAP1","NRXN1"
"DLGAP1","NRXN3"
"DLGAP1","SHANK2"
"DLGAP1","SYNGAP1"
"DLGAP2","NRXN3"
"DLGAP2","SHANK2"
"DLGAP2","SYNGAP1"
"DLGAP3","DLG2"
"DLGAP3","DLG3"
"DLGAP3","DLG4"
"DLGAP3","DLGAP2"
"DLGAP3","NLGN4X"
"DLGAP3","NRXN1"
"DLGAP3","NRXN3"
"DLGAP3","PQLC1"
"DLGAP3","PTK2B"
"DLGAP3","SHANK2"
"DLGAP3","SLITRK5"
"DLGAP3","SYNGAP1"
"DLGAP5","ARHGAP11A"
"DLGAP5","ARHGAP11B"
"DLGAP5","ASF1B"
"DLGAP5","ASPM"
"DLGAP5","ATAD2"
"DLGAP5","AURKB"
"DLGAP5","BIRC5"
"DLGAP5","BORA"
"DLGAP5","BUB1"
"DLGAP5","BUB1B"
"DLGAP5","CCNA2"
"DLGAP5","CCNB1"
"DLGAP5","CCNB2"
"DLGAP5","CDC20"
"DLGAP5","CDC25C"
"DLGAP5","CDC45"
"DLGAP5","CDCA2"
"DLGAP5","CDCA5"
"DLGAP5","CDCA8"
"DLGAP5","CDK1"
"DLGAP5","CDKN3"
"DLGAP5","CDT1"
"DLGAP5","CENPA"
"DLGAP5","CENPE"
"DLGAP5","CENPF"
"DLGAP5","CENPN"
"DLGAP5","CENPU"
"DLGAP5","CENPW"
"DLGAP5","CEP55"
"DLGAP5","CHEK1"
"DLGAP5","CKAP2"
"DLGAP5","CKS1B"
"DLGAP5","CKS2"
"DLGAP5","DEPDC1"
"DLGAP5","DEPDC1B"
"DLGAP5","DIAPH3"
"DLGAP5","DTL"
"DLGAP5","ECT2"
"DLGAP5","ERCC6L"
"DLGAP5","ESCO2"
"DLGAP5","ESPL1"
"DLGAP5","EXO1"
"DLGAP5","FAM64A"
"DLGAP5","FANCI"
"DLGAP5","FEN1"
"DLGAP5","GINS2"
"DLGAP5","GTSE1"
"DLGAP5","HELLS"
"DLGAP5","HJURP"
"DLGAP5","HMMR"
"DLGAP5","KIAA0101"
"DLGAP5","KIF11"
"DLGAP5","KIF14"
"DLGAP5","KIF15"
"DLGAP5","KIF18A"
"DLGAP5","KIF18B"
"DLGAP5","KIF20A"
"DLGAP5","KIF20B"
"DLGAP5","KIF23"
"DLGAP5","KIF2C"
"DLGAP5","KIF4A"
"DLGAP5","KIFC1"
"DLGAP5","KNTC1"
"DLGAP5","KPNA2"
"DLGAP5","MAD2L1"
"DLGAP5","MAML2"
"DLGAP5","MCM10"
"DLGAP5","MCM2"
"DLGAP5","MCM4"
"DLGAP5","MELK"
"DLGAP5","MKI67"
"DLGAP5","NCAPD2"
"DLGAP5","NCAPG"
"DLGAP5","NCAPG2"
"DLGAP5","NDC80"
"DLGAP5","NEIL3"
"DLGAP5","NEK2"
"DLGAP5","NOTCH3"
"DLGAP5","NUF2"
"DLGAP5","NUSAP1"
"DLGAP5","PARPBP"
"DLGAP5","PBK"
"DLGAP5","PLK1"
"DLGAP5","PLK4"
"DLGAP5","POLQ"
"DLGAP5","PRC1"
"DLGAP5","PTTG1"
"DLGAP5","RACGAP1"
"DLGAP5","RAD51"
"DLGAP5","RAD54L"
"DLGAP5","RAN"
"DLGAP5","RCC1"
"DLGAP5","RFC4"
"DLGAP5","RRM2"
"DLGAP5","SGOL1"
"DLGAP5","SHCBP1"
"DLGAP5","SMC2"
"DLGAP5","SMC4"
"DLGAP5","SPC25"
"DLGAP5","SPDL1"
"DLGAP5","STIL"
"DLGAP5","TACC3"
"DLGAP5","TK1"
"DLGAP5","TOP2A"
"DLGAP5","TPX2"
"DLGAP5","TROAP"
"DLGAP5","TTK"
"DLGAP5","TYMS"
"DLGAP5","UBE2C"
"DLGAP5","UBE2T"
"DLGAP5","ZWINT"
"DLL3","JAG1"
"DLL3","LFNG"
"DLL3","NOTCH1"
"DLX1","LHX6"
"DLX2","LHX6"
"DLX2","NDN"
"DLX2","NEUROG2"
"DMBT1","DUOX2"
"DMBT1","MUC5B"
"DMBT1","SFTPD"
"DMC1","MLH1"
"DMC1","PSMC3IP"
"DMC1","RAD51AP1"
"DMC1","RAD54B"
"DMC1","RPA1"
"DMC1","RPA2"
"DMP1","ITGB3"
"DMP1","PHEX"
"DNAAF1","CCDC103"
"DNAAF1","CCDC39"
"DNAAF1","DNAAF3"
"DNAAF1","DNAH11"
"DNAAF1","DNAI1"
"DNAAF1","FAM187A"
"DNAAF2","CCDC103"
"DNAAF2","CCDC39"
"DNAAF2","DYX1C1"
"DNAAF2","FAM187A"
"DNAAF2","RUVBL1"
"DNAAF3","DNAH11"
"DNAAF3","DNAI1"
"DNAAF3","LRRC6"
"DNAH1","CABYR"
"DNAH1","DCTN4"
"DNAH1","DNAH2"
"DNAH1","DNAI1"
"DNAH10","DCTN4"
"DNAH10","GAS2L2"
"DNAH11","DNAI1"
"DNAH11","LRRC6"
"DNAH14","DNAH1"
"DNAH2","DNAI1"
"DNAH3","ACTR1B"
"DNAH3","DCTN1"
"DNAH3","DNAH1"
"DNAH3","DNAH6"
"DNAH3","DNAH8"
"DNAH3","DNAI1"
"DNAH6","DCTN4"
"DNAH6","DNAH1"
"DNAH6","DNAI1"
"DNAH7","DCTN1"
"DNAH7","DCTN4"
"DNAH7","DNAI1"
"DNAH8","DNAH1"
"DNAH8","DNAH6"
"DNAH9","ACTR1B"
"DNAH9","C11orf70"
"DNAH9","CCDC103"
"DNAH9","CCDC114"
"DNAH9","DCTN1"
"DNAH9","DCTN4"
"DNAH9","DNAAF1"
"DNAH9","DNAI1"
"DNAH9","DNALI1"
"DNAH9","FAM187A"
"DNAI1","LRRC6"
"DNAJB11","DNAJC3"
"DNAJB11","MANF"
"DNAJB9","HSP90B1"
"DNAJB9","HSPA13"
"DNAJB9","HSPA5"
"DNAJB9","SEC23B"
"DNAJB9","SIL1"
"DNAJB9","SLC33A1"
"DNAJB9","VIMP"
"DNAJC5","CLN3"
"DNAJC5","CLN5"
"DNAJC5","CRNKL1"
"DNAJC5","PPT1"
"DNAJC5","RIMS1"
"DNAJC5","STXBP1"
"DNAJC5B","CRNKL1"
"DNAJC5B","HSPA13"
"DNAJC6","AP1S2"
"DNAJC6","DNM1"
"DNAJC6","SH3GL2"
"DNAJC6","SNAP91"
"DNAJC6","SNX2"
"DNAJC6","SNX5"
"DNAJC6","SYNJ1"
"DNAJC6","TPD52L1"
"DNALI1","CCDC39"
"DNALI1","DCTN1"
"DNALI1","DCTN4"
"DNALI1","DNAAF1"
"DNALI1","DNAAF2"
"DNALI1","DNAI1"
"DNALI1","DYNC1H1"
"DNALI1","DYX1C1"
"DNALI1","LRRC6"
"DNASE2","DNAJC6"
"DNASE2","GNS"
"DNASE2","TXNDC5"
"DNER","AMPH"
"DNER","APH1A"
"DNER","HOMER3"
"DNER","LGI1"
"DNER","PSENEN"
"DNM1","ARRB1"
"DNM1","CCL4"
"DNM1","GABRA1"
"DNM1","GABRA2"
"DNM1","GNB2L1"
"DNM1","ITSN1"
"DNM1","PACSIN1"
"DNM1","PINK1"
"DNM1","PPP3CA"
"DNM1","PPP3CB"
"DNM1","SH3GL2"
"DNM1","SNAP91"
"DNM1","STXBP1"
"DNM1","SYN2"
"DNM1","SYNJ1"
"DNM1","TBXA2R"
"DNM3","DNAJC6"
"DNM3","DNM1"
"DNM3","ITSN1"
"DNM3","L1CAM"
"DNM3","SH3GL2"
"DNM3","SYNJ1"
"DNPEP","ADHFE1"
"DNPEP","DPP4"
"DNPEP","GSTP1"
"DNPEP","LDHA"
"DNPEP","MAN2C1"
"DNPEP","PGM2"
"DNPEP","QDPR"
"DNPEP","RNPEP"
"DNPEP","RPIA"
"DNPEP","XPNPEP2"
"DNPEP","ZMPSTE24"
"DNTTIP1","HDAC1"
"DOC2A","FAM57B"
"DOC2A","SEZ6L2"
"DOCK11","ARHGEF16"
"DOCK11","CDC42"
"DOCK11","RAC1"
"DOCK2","CDC42"
"DOCK2","CRK"
"DOCK2","DOCK11"
"DOCK2","ELMO1"
"DOCK2","GNAI2"
"DOCK2","HCK"
"DOCK2","ITGB2"
"DOCK2","LYN"
"DOCK2","PTPRC"
"DOCK2","RAC1"
"DOCK2","VAV1"
"DOCK3","ATP6V1G2"
"DOCK3","CDC42"
"DOCK3","CRK"
"DOCK3","ELMO1"
"DOCK3","GRIN2B"
"DOCK3","RAC1"
"DOCK3","SLC9A9"
"DOCK3","WASF1"
"DOCK5","ARL11"
"DOCK5","CDC42"
"DOCK5","CRK"
"DOCK5","ELMO1"
"DOCK5","RAC1"
"DOCK8","LYN"
"DOCK8","MYD88"
"DOCK8","PTPRC"
"DOCK9","CDC42"
"DOHH","CTPS2"
"DOHH","NMD3"
"DOHH","POLR1B"
"DOHH","RSL1D1"
"DOK1","BCR"
"DOK1","CD79B"
"DOK1","CRK"
"DOK1","EGFR"
"DOK1","FCER1A"
"DOK1","FCER1G"
"DOK1","FCGR2B"
"DOK1","HCK"
"DOK1","INPP5D"
"DOK1","ITGB3"
"DOK1","LCK"
"DOK1","LYN"
"DOK1","NCK1"
"DOK1","PTK6"
"DOK1","YES1"
"DOK2","ANGPT1"
"DOK2","HCK"
"DOK2","IL2RA"
"DOK2","IL2RG"
"DOK2","INPP5D"
"DOK2","JAK3"
"DOK2","LCK"
"DOK2","NCK1"
"DOK2","NRAS"
"DOK2","PAK1"
"DOK2","RAC1"
"DOK2","TEK"
"DOK4","GFRA1"
"DOK4","RET"
"DOK4","TMEM184B"
"DOK5","GFRA1"
"DOK5","RET"
"DOK6","GFRA2"
"DOLK","ALG2"
"DOPEY1","RIT2"
"DPEP1","GGT5"
"DPF1","ACTL6A"
"DPF1","BCL7A"
"DPF1","BCL7C"
"DPF1","DPF3"
"DPF1","SS18"
"DPH1","DPH3"
"DPH1","DPH5"
"DPH1","RBM8A"
"DPH3","TRMT112"
"DPH5","DPH3"
"DPH5","LRRC39"
"DPH5","SLC30A7"
"DPH6","DPH1"
"DPH6","DPH3"
"DPH6","DPH5"
"DPH6","PPP1R1C"
"DPM3","ALG3"
"DPM3","DAG1"
"DPM3","DOLK"
"DPP4","CARD11"
"DPP4","CCL5"
"DPP4","CXCL9"
"DPP4","CXCR4"
"DPP4","GLP1R"
"DPP4","ITGB1"
"DPP4","PRCP"
"DPP4","PTPRC"
"DPP4","TBXA2R"
"DPP4","XPNPEP2"
"DPY19L2","PICK1"
"DPYD","GART"
"DPYD","TYMP"
"DPYD","UPRT"
"DPYS","UPB1"
"DPYSL3","DPYD"
"DPYSL3","PLXNA2"
"DPYSL3","RHOA"
"DQX1","DDX52"
"DQX1","EFTUD2"
"DQX1","PWP1"
"DQX1","RSL1D1"
"DR1","ACTL6A"
"DR1","NEB"
"DR1","POLE3"
"DRAM2","DENND2D"
"DRD1","DLG4"
"DRD1","GRIN2A"
"DRD1","POMC"
"DRD4","ANKK1"
"DRD4","COMT"
"DRD4","GNB3"
"DRD4","HCN2"
"DRD5","DBH"
"DRD5","GNAL"
"DRD5","GPRIN2"
"DRD5","SRGAP3"
"DRP2","DAG1"
"DRP2","RAB11FIP4"
"DSC1","FLG"
"DSC1","PKP1"
"DSC1","PKP3"
"DSC1","PKP4"
"DSCAML1","PPFIA3"
"DSCC1","CDC45"
"DSCC1","CDK1"
"DSCC1","DTL"
"DSCC1","EXO1"
"DSCC1","MCM10"
"DSCC1","MCM3"
"DSCC1","PCNA"
"DSCC1","POLA1"
"DSCC1","POLD1"
"DSCC1","POLD2"
"DSCC1","PRC1"
"DSCC1","PRIM1"
"DSCC1","PRIM2"
"DSCC1","RFC3"
"DSCC1","RFC4"
"DSCC1","RFC5"
"DSCC1","TIMELESS"
"DSCC1","TTK"
"DSE","SLC39A7"
"DSE","UST"
"DSEL","BCAN"
"DSEL","CCDC102B"
"DSEL","CSPG4"
"DSG2","CAV1"
"DSG2","PKP1"
"DSG2","PKP3"
"DSG2","TMEM43"
"DSN1","MIS12"
"DSN1","SPC24"
"DSP","PKP4"
"DST","CD151"
"DST","ITGA6"
"DST","LAMA3"
"DST","MAPRE1"
"DST","PLEC"
"DTL","ASPM"
"DTL","CDC20"
"DTL","CDC45"
"DTL","CDCA8"
"DTL","CDK1"
"DTL","CEP55"
"DTL","CHEK1"
"DTL","DCAF6"
"DTL","DCAF7"
"DTL","DHFR"
"DTL","HELLS"
"DTL","HJURP"
"DTL","HMMR"
"DTL","KIF14"
"DTL","KIF20A"
"DTL","KIF2C"
"DTL","KIF4A"
"DTL","MCM10"
"DTL","MCM3"
"DTL","MKI67"
"DTL","NCAPG2"
"DTL","NEK2"
"DTL","NUSAP1"
"DTL","ORC1"
"DTL","PBK"
"DTL","PCNA"
"DTL","POLD1"
"DTL","PRC1"
"DTL","PTTG1"
"DTL","RACGAP1"
"DTL","RAD51"
"DTL","RAD54L"
"DTL","RBBP7"
"DTL","RFC3"
"DTL","RFC4"
"DTL","RFC5"
"DTL","TOP2A"
"DTL","TTK"
"DTL","UBA52"
"DTL","UBE2T"
"DTL","ZWINT"
"DTNB","DAG1"
"DTNB","KIF5A"
"DTNB","SGCE"
"DTNB","SYNC"
"DTX1","ADAM10"
"DTX1","APH1A"
"DTX1","ARRB1"
"DTX1","DNER"
"DTX1","DTX2"
"DTX1","NCSTN"
"DTX1","NOTCH1"
"DTX1","PSENEN"
"DTX2","APH1A"
"DTX2","ARRB1"
"DTX2","PSENEN"
"DTX3L","DDX58"
"DTX3L","PARP14"
"DTX3L","PARP15"
"DTX3L","PARP9"
"DTX4","APH1A"
"DTX4","ARRB1"
"DTX4","DTX1"
"DTX4","DTX2"
"DTX4","NCSTN"
"DTX4","NLRP4"
"DTX4","NOTCH1"
"DTX4","NOTCH2"
"DTX4","PSENEN"
"DTYMK","NME1"
"DTYMK","NME1-NME2"
"DTYMK","NME2"
"DTYMK","NME6"
"DTYMK","NT5C3A"
"DTYMK","RRM2"
"DTYMK","TYMS"
"DUOX1","DUOX2"
"DUOX1","NCF2"
"DUOX1","NOXO1"
"DUS4L","GPR22"
"DUSP10","MAPK9"
"DUSP11","XRN2"
"DUSP12","DDX4"
"DUSP12","EIF6"
"DUSP12","NMD3"
"DUSP12","RPL5"
"DUSP2","DUSP9"
"DUSP2","MAPK11"
"DUSP2","MAPK9"
"DUSP3","MAPK10"
"DUSP3","MAPK11"
"DUSP3","MAPK3"
"DUSP3","MAPK7"
"DUSP3","MAPK9"
"DUSP3","PTPN5"
"DUSP3","PTPN7"
"DUSP3","PTPRR"
"DUSP4","DUSP2"
"DUSP4","DUSP6"
"DUSP4","MAPK11"
"DUSP4","MAPK3"
"DUSP4","MAPK7"
"DUSP6","DUSP2"
"DUSP6","MAPK7"
"DUSP6","PTPRR"
"DUSP6","SPRY4"
"DUSP8","MAPK9"
"DUSP9","DUSP7"
"DUSP9","DUSP8"
"DUSP9","MAPK10"
"DVL1","APC2"
"DVL1","CDC42"
"DVL1","CDKN2A"
"DVL1","CRHR1"
"DVL1","CSNK1A1"
"DVL1","DAAM2"
"DVL1","HECW1"
"DVL1","PRICKLE3"
"DVL1","PTK7"
"DVL1","RHOA"
"DVL1","RYK"
"DVL1","UBA52"
"DYDC2","FAM196A"
"DYNC1H1","ACTB"
"DYNC1H1","DCTN1"
"DYNC1H1","DCTN4"
"DYNC1H1","DYNLT1"
"DYNC1H1","ILF2"
"DYNC1H1","KATNA1"
"DYNC1H1","KIF1A"
"DYNC1H1","KIF5A"
"DYNC1H1","KIF5C"
"DYNC1H1","KIFC1"
"DYNC1H1","MAPRE1"
"DYNC1H1","NDE1"
"DYNC1H1","PCNT"
"DYNC1H1","RAB7B"
"DYNC1H1","TUBB8"
"DYNC1H1","WDR34"
"DYNC1I1","DCTN1"
"DYNC1I1","DYNC1H1"
"DYNC1I1","KIF5C"
"DYNC1I1","NDEL1"
"DYNC1I1","TUBB"
"DYNLT1","DERA"
"DYNLT1","DKK3"
"DYNLT1","KATNA1"
"DYNLT1","NGF"
"DYNLT1","RGS19"
"DYNLT1","SUCLG2"
"DYNLT1","WDR34"
"DYRK3","DCAF7"
"DYX1C1","CCDC103"
"DYX1C1","CCDC39"
"DYX1C1","DNAAF1"
"DYX1C1","DNAAF3"
"DYX1C1","FAM187A"
"DYX1C1","KIAA0319"
"DYX1C1","LRRC6"
"DYX1C1","ROBO1"
"DZIP1","HMMR"
"DZIP1L","SEPT2"
"E2F1","ARRB1"
"E2F1","BRCA1"
"E2F1","CCNE2"
"E2F1","CDC20"
"E2F1","CDC45"
"E2F1","CDK1"
"E2F1","CDKN2A"
"E2F1","CHEK2"
"E2F1","DHFR"
"E2F1","E2F2"
"E2F1","E2F5"
"E2F1","E2F6"
"E2F1","E2F8"
"E2F1","ETS1"
"E2F1","HDAC1"
"E2F1","MYC"
"E2F1","NPDC1"
"E2F1","ORC1"
"E2F1","PCNA"
"E2F1","PHB"
"E2F1","POLA1"
"E2F1","RAD51"
"E2F1","RBBP4"
"E2F1","RBL1"
"E2F1","RNF2"
"E2F1","RRM2"
"E2F1","TFDP1"
"E2F1","TP73"
"E2F2","CCNE2"
"E2F2","CDKN2A"
"E2F2","HDAC1"
"E2F2","RBBP4"
"E2F2","RBL1"
"E2F2","TFDP1"
"E2F5","CCNE2"
"E2F5","MYC"
"E2F5","TOP2A"
"E2F6","BRCA1"
"E2F6","CHEK1"
"E2F6","E2F8"
"E2F6","KMT2A"
"E2F6","RAD51"
"E2F6","RBBP8"
"E2F7","CDCA8"
"E2F7","CDK1"
"E2F7","E2F1"
"E2F7","E2F8"
"E2F7","RBL1"
"E2F7","RRM2"
"EBI3","CANX"
"EBI3","IL12RB2"
"ECE1","EDNRB"
"ECEL1","NXPH3"
"ECHDC2","HADH"
"ECI2","CROT"
"ECI2","GSTK1"
"ECI2","IDH1"
"ECI2","NUDT19"
"ECI2","PEX12"
"ECT2","BORA"
"ECT2","CDC42"
"ECT2","CDK1"
"ECT2","CENPN"
"ECT2","CHEK1"
"ECT2","DEPDC1"
"ECT2","HMMR"
"ECT2","KIF20A"
"ECT2","KPNA2"
"ECT2","NUSAP1"
"ECT2","PBK"
"ECT2","PRC1"
"ECT2","PTTG1"
"ECT2","RACGAP1"
"ECT2","RHOA"
"ECT2","TOP2A"
"EDA2R","TRAF3"
"EDIL3","ITGB3"
"EDN3","EDN2"
"EDNRA","ADCY5"
"EDNRA","ARRB1"
"EDNRA","CDC42"
"EDNRA","ECE1"
"EDNRA","GNA13"
"EDNRA","GNA14"
"EDNRA","GNAI3"
"EDNRA","PLCB1"
"EDNRA","RAC1"
"EDNRA","RHOA"
"EDNRB","GNA13"
"EDNRB","GNAZ"
"EEA1","CAV1"
"EEA1","CD63"
"EEA1","LAMP1"
"EEA1","LAMP2"
"EEA1","RAB31"
"EEA1","RAB7B"
"EEA1","SAMD9"
"EEA1","STEAP2"
"EEA1","TFRC"
"EEF1A1","ACTB"
"EEF1A1","ACTG1"
"EEF1A1","EEF1B2"
"EEF1A1","EFTUD2"
"EEF1A1","EIF3B"
"EEF1A1","EIF3I"
"EEF1A1","EIF3M"
"EEF1A1","FAU"
"EEF1A1","GNB2L1"
"EEF1A1","HLA-DRA"
"EEF1A1","PBDC1"
"EEF1A1","PGK1"
"EEF1A1","PSMA7"
"EEF1A1","PSMD14"
"EEF1A1","PTPN6"
"EEF1A1","RAN"
"EEF1A1","RPL10"
"EEF1A1","RPL10A"
"EEF1A1","RPL11"
"EEF1A1","RPL12"
"EEF1A1","RPL13A"
"EEF1A1","RPL17"
"EEF1A1","RPL18"
"EEF1A1","RPL23"
"EEF1A1","RPL23A"
"EEF1A1","RPL24"
"EEF1A1","RPL27"
"EEF1A1","RPL27A"
"EEF1A1","RPL28"
"EEF1A1","RPL29"
"EEF1A1","RPL30"
"EEF1A1","RPL32"
"EEF1A1","RPL35A"
"EEF1A1","RPL36"
"EEF1A1","RPL36A"
"EEF1A1","RPL39"
"EEF1A1","RPL5"
"EEF1A1","RPL7"
"EEF1A1","RPL7A"
"EEF1A1","RPL9"
"EEF1A1","RPLP0"
"EEF1A1","RPS10"
"EEF1A1","RPS13"
"EEF1A1","RPS14"
"EEF1A1","RPS15"
"EEF1A1","RPS17"
"EEF1A1","RPS18"
"EEF1A1","RPS19"
"EEF1A1","RPS2"
"EEF1A1","RPS20"
"EEF1A1","RPS21"
"EEF1A1","RPS27"
"EEF1A1","RPS29"
"EEF1A1","RPS3A"
"EEF1A1","RPS4X"
"EEF1A1","RPS5"
"EEF1A1","RPS6"
"EEF1A1","RPS7"
"EEF1A1","RPS8"
"EEF1A1","RPSA"
"EEF1A1","TPT1"
"EEF1A1","UBA52"
"EEF1A2","ABTB1"
"EEF1A2","ACTB"
"EEF1A2","ACTG1"
"EEF1A2","EEF1G"
"EEF1A2","EIF4A1"
"EEF1A2","GNB2L1"
"EEF1A2","PARS2"
"EEF1A2","PGK1"
"EEF1A2","RAN"
"EEF1A2","RPL18"
"EEF1A2","RPL32"
"EEF1A2","RPL8"
"EEF1A2","RPS15"
"EEF1A2","RPS2"
"EEF1A2","RPS21"
"EEF1A2","RPS5"
"EEF1A2","RPSA"
"EEF1A2","TPPP"
"EEF1B2","AIMP1"
"EEF1B2","EIF3M"
"EEF1B2","FAU"
"EEF1B2","GNB2L1"
"EEF1B2","MTPN"
"EEF1B2","NME1-NME2"
"EEF1B2","RPL10"
"EEF1B2","RPL17"
"EEF1B2","RPL17-C18orf32"
"EEF1B2","RPL18"
"EEF1B2","RPL23"
"EEF1B2","RPL23A"
"EEF1B2","RPL24"
"EEF1B2","RPL26L1"
"EEF1B2","RPL27"
"EEF1B2","RPL28"
"EEF1B2","RPL29"
"EEF1B2","RPL30"
"EEF1B2","RPL32"
"EEF1B2","RPL35A"
"EEF1B2","RPL36"
"EEF1B2","RPL36A"
"EEF1B2","RPL9"
"EEF1B2","RPLP0"
"EEF1B2","RPS10"
"EEF1B2","RPS10-NUDT3"
"EEF1B2","RPS13"
"EEF1B2","RPS14"
"EEF1B2","RPS15"
"EEF1B2","RPS18"
"EEF1B2","RPS19"
"EEF1B2","RPS20"
"EEF1B2","RPS29"
"EEF1B2","RPS5"
"EEF1B2","RPS8"
"EEF1B2","RPSAP58"
"EEF1B2","TPT1"
"EEF1B2","UBA52"
"EEF1G","ASCC3"
"EEF1G","BBS10"
"EEF1G","CDC73"
"EEF1G","EEF1A1"
"EEF1G","EEF1B2"
"EEF1G","EFTUD2"
"EEF1G","EIF2S3L"
"EEF1G","EIF3B"
"EEF1G","EIF3I"
"EEF1G","EIF3M"
"EEF1G","EIF5A"
"EEF1G","EIF5AL1"
"EEF1G","ENO2"
"EEF1G","FAU"
"EEF1G","GNB2L1"
"EEF1G","PARS2"
"EEF1G","PGK1"
"EEF1G","PTGES3L"
"EEF1G","RAN"
"EEF1G","RPL10"
"EEF1G","RPL10A"
"EEF1G","RPL11"
"EEF1G","RPL12"
"EEF1G","RPL13A"
"EEF1G","RPL17"
"EEF1G","RPL17-C18orf32"
"EEF1G","RPL18"
"EEF1G","RPL23"
"EEF1G","RPL23A"
"EEF1G","RPL24"
"EEF1G","RPL27"
"EEF1G","RPL27A"
"EEF1G","RPL30"
"EEF1G","RPL32"
"EEF1G","RPL35A"
"EEF1G","RPL36"
"EEF1G","RPL36A"
"EEF1G","RPL5"
"EEF1G","RPL7"
"EEF1G","RPL7A"
"EEF1G","RPL9"
"EEF1G","RPLP0"
"EEF1G","RPLP1"
"EEF1G","RPS10"
"EEF1G","RPS10-NUDT3"
"EEF1G","RPS13"
"EEF1G","RPS14"
"EEF1G","RPS15"
"EEF1G","RPS17"
"EEF1G","RPS18"
"EEF1G","RPS19"
"EEF1G","RPS2"
"EEF1G","RPS20"
"EEF1G","RPS27"
"EEF1G","RPS29"
"EEF1G","RPS3A"
"EEF1G","RPS4X"
"EEF1G","RPS5"
"EEF1G","RPS6"
"EEF1G","RPS7"
"EEF1G","RPS8"
"EEF1G","RPSA"
"EEF1G","RPSAP58"
"EEF1G","TPT1"
"EEF1G","UBA52"
"EEPD1","EXO1"
"EFCAB1","ARMC3"
"EFCAB1","ENTPD3"
"EFCAB1","MTURN"
"EFCAB1","SNX20"
"EFEMP2","ALG2"
"EFEMP2","ELN"
"EFEMP2","FBLN1"
"EFEMP2","FBLN5"
"EFNA1","EPHB6"
"EFNA1","GIT1"
"EFNA1","HCK"
"EFNA1","LYN"
"EFNA1","NCK1"
"EFNA1","RHOA"
"EFNA1","VAV3"
"EFNA1","YES1"
"EFNA2","ADAM10"
"EFNA2","EGFR"
"EFNA2","EPHA10"
"EFNA2","EPHA2"
"EFNA2","EPHA4"
"EFNA2","EPHB3"
"EFNA2","RHOA"
"EFNA3","EPHA10"
"EFNA3","EPHA5"
"EFNA3","EPHA6"
"EFNA3","EPHA7"
"EFNA3","EPHB6"
"EFNA5","EPHA10"
"EFNA5","EPHA2"
"EFNA5","EPHA5"
"EFNA5","EPHA6"
"EFNA5","EPHA7"
"EFNA5","EPHB4"
"EFNA5","EPHB6"
"EFNA5","LCK"
"EFNA5","LYN"
"EFNA5","PIK3R6"
"EFNA5","RHOA"
"EFNA5","RRAGC"
"EFNA5","YES1"
"EFNB1","CDC42"
"EFNB1","CNKSR1"
"EFNB1","CRK"
"EFNB1","DNM1"
"EFNB1","EFNA1"
"EFNB1","EFNA2"
"EFNB1","EFNA3"
"EFNB1","EFNA4"
"EFNB1","EFNA5"
"EFNB1","EPHA10"
"EFNB1","EPHA2"
"EFNB1","EPHA4"
"EFNB1","EPHA5"
"EFNB1","EPHB3"
"EFNB1","EPHB4"
"EFNB1","EPHB6"
"EFNB1","GRB7"
"EFNB1","HCK"
"EFNB1","ITSN1"
"EFNB1","KALRN"
"EFNB1","LYN"
"EFNB1","MMP2"
"EFNB1","MMP9"
"EFNB1","MYL12A"
"EFNB1","NCK1"
"EFNB1","NRAS"
"EFNB1","PAK1"
"EFNB1","RAC1"
"EFNB1","RRAS"
"EFNB1","SDCBP"
"EFNB1","SYNJ1"
"EFNB1","YES1"
"EFTUD1","EEF1G"
"EFTUD1","EIF6"
"EFTUD1","FAU"
"EFTUD1","MRPL36"
"EFTUD1","NMD3"
"EFTUD1","RPL11"
"EFTUD1","RPL23"
"EFTUD1","RPL23A"
"EFTUD1","RPL5"
"EFTUD1","RPLP0"
"EFTUD1","RPS15"
"EFTUD1","UBA52"
"EFTUD2","ALYREF"
"EFTUD2","DDX4"
"EFTUD2","FAU"
"EFTUD2","HNRNPC"
"EFTUD2","LSM5"
"EFTUD2","MRPL36"
"EFTUD2","PRPF40B"
"EFTUD2","RBM8A"
"EFTUD2","RNPC3"
"EFTUD2","RPL23"
"EFTUD2","RPLP0"
"EFTUD2","RPS15"
"EFTUD2","RPS18"
"EFTUD2","RPS20"
"EFTUD2","RPS5"
"EFTUD2","SNRNP70"
"EFTUD2","SNRPB"
"EFTUD2","SNRPE"
"EFTUD2","SRRM3"
"EGFLAM","DAG1"
"EGFR","ADAM17"
"EGFR","ADRB1"
"EGFR","ANGPT2"
"EGFR","ANXA1"
"EGFR","ANXA5"
"EGFR","ARF6"
"EGFR","BAIAP2"
"EGFR","BTC"
"EGFR","CALM1"
"EGFR","CALM3"
"EGFR","CASP3"
"EGFR","CD151"
"EGFR","CDC25C"
"EGFR","CDC42"
"EGFR","CDKN2A"
