"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RP11-661A12.5",0.496485885340706,-2.97408366043711,2.97654173989185,0.00313105184013861,0.00402832009921032,-3.616925229792,"NOT"
"DYRK1A",0.330236542507888,5.45683664616444,3.02111651872864,0.00271560858693309,0.00350746473508597,-3.61940182588814,"NOT"
"CUTA",0.356342921661695,6.06412460592686,3.00871636767053,0.00282578469481623,0.00364522093248325,-3.61970365753895,"NOT"
"LINC00310",0.340436300219733,-2.88488150127037,2.97674638756887,0.00312901823699546,0.00402613870073046,-3.62064700527257,"NOT"
"PEX11G",0.210637480804417,1.51791131788997,3.04555501275245,0.00250993002975708,0.00324850578843192,-3.62186103914023,"NOT"
"FAM83G",0.356283828564989,4.64002467187634,3.0345588357434,0.00260063688043812,0.00336206744728843,-3.6219747190628,"NOT"
"TMEM179B",0.325525598576648,4.88195118080687,3.03042429970359,0.00263551428092844,0.00340567758824115,-3.62298124463196,"NOT"
"KMT2A",-0.356780980500885,6.11588602636186,-3.00753347201753,0.00283650621298585,0.00365885336193045,-3.62428214587089,"NOT"
"CNPPD1",0.350669306563592,5.78321103809764,3.0127170352211,0.00278979836039971,0.00360074933884138,-3.62491321278499,"NOT"
"CCDC15",-0.228770890982279,0.53249282702521,-3.03313439859931,0.00261260474672218,0.00337662292449979,-3.63054713612827,"NOT"
"AC062017.1",0.395374303083308,-2.00399220443636,2.98920286334858,0.00300749084127478,0.00387395399495086,-3.63195475434363,"NOT"
"RP11-157P1.4",0.340148063219572,0.736110732263894,3.03403958289873,0.00260499370584365,0.00336733433335567,-3.63273097607038,"NOT"
