AADAT BCAT1
AADAT BCAT1
AADAT TDO2
AADAT TDO2
AADAT TRABD2B
AADAT TRABD2B
AASS ALDH7A1
AASS ALDH7A1
AASS BTD
AASS BTD
AATF NSA2
AATF NSA2
ABCB11 CYP7A1
ABCB11 CYP7A1
ABCB11 CYP8B1
ABCB11 CYP8B1
ABCB11 SLCO1A2
ABCB11 SLCO1A2
ABCG5 ATP1A1
ABCG5 ATP1A1
ABCG5 CYP7A1
ABCG5 CYP7A1
ABCG5 CYP8B1
ABCG5 CYP8B1
ABCG5 FXYD1
ABCG5 FXYD1
ABI3 WASF3
ABI3 WASF3
ACACB PRKAA2
ACACB PRKAA2
ACADL ACSL1
ACADL ACSL1
ACADL ACSL4
ACADL ACSL4
ACAN CD44
ACAN CD44
ACAN MMP12
ACAN MMP12
ACAN ST3GAL6
ACAN ST3GAL6
ACE BDKRB2
ACE BDKRB2
ACE RHOA
ACE RHOA
ACER1 GBA
ACER1 GBA
ACPP SLC45A3
ACPP SLC45A3
ACSBG1 ACSL4
ACSBG1 ACSL4
ACSBG1 LPL
ACSBG1 LPL
ACSL4 ACSL1
ACSL4 ACSL1
ACSL4 CPT1B
ACSL4 CPT1B
ACSL4 HTATIP2
ACSL4 HTATIP2
ACSL4 SCD
ACSL4 SCD
ACTA1 ACTN3
ACTA1 ACTN3
ACTA1 CFL1
ACTA1 CFL1
ACTA1 DNASE1
ACTA1 DNASE1
ACTA1 GC
ACTA1 GC
ACTA1 PECAM1
ACTA1 PECAM1
ACTA1 RHOA
ACTA1 RHOA
ACTA1 TPM3
ACTA1 TPM3
ACTA1 VEGFA
ACTA1 VEGFA
ACTB ACTA1
ACTB ACTA1
ACTB AIF1
ACTB AIF1
ACTB ARPC1B
ACTB ARPC1B
ACTB CD44
ACTB CD44
ACTB CETN2
ACTB CETN2
ACTB CFL1
ACTB CFL1
ACTB CHEK1
ACTB CHEK1
ACTB CTNNA3
ACTB CTNNA3
ACTB CYBB
ACTB CYBB
ACTB DLG4
ACTB DLG4
ACTB ENAH
ACTB ENAH
ACTB EVL
ACTB EVL
ACTB GFAP
ACTB GFAP
ACTB GSN
ACTB GSN
ACTB H3F3A
ACTB H3F3A
ACTB HIST1H4H
ACTB HIST1H4H
ACTB HIST2H4A
ACTB HIST2H4A
ACTB HIST4H4
ACTB HIST4H4
ACTB HSP90AB1
ACTB HSP90AB1
ACTB INO80D
ACTB INO80D
ACTB ITGA6
ACTB ITGA6
ACTB LMNA
ACTB LMNA
ACTB MAP2
ACTB MAP2
ACTB MMP9
ACTB MMP9
ACTB MYL12B
ACTB MYL12B
ACTB MYL6B
ACTB MYL6B
ACTB MYO1A
ACTB MYO1A
ACTB PARVG
ACTB PARVG
ACTB PECAM1
ACTB PECAM1
ACTB PFDN2
ACTB PFDN2
ACTB PFDN4
ACTB PFDN4
ACTB PPIA
ACTB PPIA
ACTB PROM1
ACTB PROM1
ACTB RBFOX3
ACTB RBFOX3
ACTB RHOA
ACTB RHOA
ACTB RUVBL2
ACTB RUVBL2
ACTB SQSTM1
ACTB SQSTM1
ACTB TFPT
ACTB TFPT
ACTB TMSB4X
ACTB TMSB4X
ACTB TPM3
ACTB TPM3
ACTB TUBB2A
ACTB TUBB2A
ACTB VEGFA
ACTB VEGFA
ACTB YWHAZ
ACTB YWHAZ
ACTC1 ACTA1
ACTC1 ACTA1
ACTC1 ACTB
ACTC1 ACTB
ACTC1 CFL1
ACTC1 CFL1
ACTC1 GC
ACTC1 GC
ACTC1 GSN
ACTC1 GSN
ACTC1 MYBPC3
ACTC1 MYBPC3
ACTC1 MYL3
ACTC1 MYL3
ACTC1 TPM3
ACTC1 TPM3
ACTC1 TTN
ACTC1 TTN
ACTC1 TWF2
ACTC1 TWF2
ACTN3 TNNT1
ACTN3 TNNT1
ACTN3 TTN
ACTN3 TTN
ACVRL1 GDF2
ACVRL1 GDF2
ADAMTS1 ADAMTS13
ADAMTS1 ADAMTS13
ADAMTS1 ADAMTSL2
ADAMTS1 ADAMTSL2
ADAMTS1 POFUT2
ADAMTS1 POFUT2
ADAMTS1 SPON1
ADAMTS1 SPON1
ADAMTS1 VEGFA
ADAMTS1 VEGFA
ADAMTS10 ADAMTS1
ADAMTS10 ADAMTS1
ADAMTS10 ADAMTS16
ADAMTS10 ADAMTS16
ADAMTS10 ADAMTS18
ADAMTS10 ADAMTS18
ADAMTS10 ADAMTSL2
ADAMTS10 ADAMTSL2
ADAMTS10 POFUT2
ADAMTS10 POFUT2
ADAMTS10 SEMA5B
ADAMTS10 SEMA5B
ADAMTS10 SPON1
ADAMTS10 SPON1
ADAMTS10 THSD7B
ADAMTS10 THSD7B
ADAMTS13 SEMA5B
ADAMTS13 SEMA5B
ADAMTS13 SPON1
ADAMTS13 SPON1
ADAMTS16 ACAN
ADAMTS16 ACAN
ADAMTS16 ADAMTS18
ADAMTS16 ADAMTS18
ADAMTS16 POFUT2
ADAMTS16 POFUT2
ADAMTS16 SEMA5B
ADAMTS16 SEMA5B
ADAMTS16 SPON1
ADAMTS16 SPON1
ADAMTS17 ADAMTS16
ADAMTS17 ADAMTS16
ADAMTS17 ADAMTSL2
ADAMTS17 ADAMTSL2
ADAMTS17 THSD7B
ADAMTS17 THSD7B
ADAMTS18 ACAN
ADAMTS18 ACAN
ADAMTS18 ADAMTS1
ADAMTS18 ADAMTS1
ADAMTS18 POFUT2
ADAMTS18 POFUT2
ADAMTS18 SEMA5B
ADAMTS18 SEMA5B
ADAMTS18 SPON1
ADAMTS18 SPON1
ADAMTS2 ADAMTS1
ADAMTS2 ADAMTS1
ADAMTS2 ADAMTS10
ADAMTS2 ADAMTS10
ADAMTS2 ADAMTS13
ADAMTS2 ADAMTS13
ADAMTS2 ADAMTS16
ADAMTS2 ADAMTS16
ADAMTS2 ADAMTS18
ADAMTS2 ADAMTS18
ADAMTS2 ADAMTSL2
ADAMTS2 ADAMTSL2
ADAMTS2 COL11A1
ADAMTS2 COL11A1
ADAMTS2 COL1A2
ADAMTS2 COL1A2
ADAMTS2 POFUT2
ADAMTS2 POFUT2
ADAMTS2 SEMA5B
ADAMTS2 SEMA5B
ADAMTS2 SPON1
ADAMTS2 SPON1
ADAMTS2 THSD7B
ADAMTS2 THSD7B
ADAMTSL2 ADAMTS13
ADAMTSL2 ADAMTS13
ADAMTSL2 SPON1
ADAMTSL2 SPON1
ADARB2 AMPD1
ADARB2 AMPD1
ADAT2 ADAT3
ADAT2 ADAT3
ADAT2 GNRH2
ADAT2 GNRH2
ADAT2 TRMT112
ADAT2 TRMT112
ADAT3 METTL13
ADAT3 METTL13
ADAT3 TRMT112
ADAT3 TRMT112
ADCY1 ADCY5
ADCY1 ADCY5
ADCY1 CAMK2B
ADCY1 CAMK2B
ADCY1 ENTPD2
